Number,Sentence
158,그/MM 지질/XR 하/XSA ᆫ/ETM 현실__02/NNG 에서/JKB 눈__01/NNG 을/JKO 돌리__04/VV 고/EC 싶/VX 었/EP 을/ETM 것/NNB 이/VCP 다/EF ./SF
159,저쪽/NP 편__04/NNG 에서/JKB 다리__02/NNG 를/JKO 건너/VV 어/EC 이쪽/NP 으로/JKB
160,퉁명/NNG 스럽/XSA ᆫ/ETM 간호사/NNG 가/JKS 팔뚝/NNG 에서/JKB 주사기/NNG 를/JKO 빼내/VV 며/EC 말__01/NNG 하/XSV 았/EP 다/EF ./SF
161,나/NP 는/JX 갈마/NNP (/SS 葛麻/SH )/SS 역__14/NNG 에서/JKB 명사십리/NNP 로/JKB 가/VV 았/EP 다/EF ./SF
162,제주도/NNP 에서/JKB 유학__05/NNG 을/JKO 오/VV ᆫ/ETM 수정/NNP 이/VCP 라는/ETM 여학생/NNG 이/VCP 었/EP 다/EF ./SF
163,…/SE …/SE 그것/NP 은/JX 분명/MAG 천장__02/NNG 에서/JKB 나/VV 는/ETM 소리__01/NNG 이/VCP 었/EP 다/EF ./SF
164,물론/MAG 미군/NNG PX/SL 에서/JKB 나오/VV ᆫ/ETM 물건/NNG 이/VCP 다/EF ./SF
165,간유__01/NNG 물고기/NNG 의/JKG 간__08/NNG 에서/JKB 뽑/VV 아/EC 내/VX ᆫ/ETM 기름__01/NNG ./SF
166,더구나/MAG 안동/NNP 에서/JKB 택시/NNG 로/JKB 여기/NP 까지/JX 오/VV 았/EP 단다/EF ./SF
167,"/SS 스웨덴/NNP 이/VCP 라는/ETM 나라/NNG 에서/JKB 오/VV 았/EP 다구/EF ?/SF "/SS
168,신/NNP 여사__04/NNG 가/JKS 동네/NNG 사우나/NNG 에서/JKB 돌아오/VV ᆫ/ETM 모양__02/NNG 이/VCP 었/EP 다/EF ./SF
169,훈아/NNP 는/JX 온몸/NNG 에서/JKB 기운__01/NNG 이/JKS 쑥/MAG 빠지__01/VV 어/EC 버리/VX 는/ETM 듯/NNB 하/XSV 았/EP 다/EF ./SF
170,아예/MAG 여행__02/NNG 가방__01/NNG 속__01/NNG 에서/JKB 꺼내/VV 지/EC 도/JX 않/VX 았/EP 다/EF ./SF
171,종가__01/NNG 에서/JKB 곧장/MAG 탑골/NNP 로/JKB 들어가__01/VV 았/EP 다/EF ./SF
172,단지골/NNP 에서/JKB 도/JX 오/NR 리__02/NNB 길__01/NNG 이나/JX 더/MAG 가/VV 는/ETM 샘골/NNP 아주머니/NNG 들/XSN 이/VCP 었/EP 습니다/EF ./SF
173,"/SS 선생__01/NNG 님/XSN 저/NP 재일이/NNP 이/VCP ᆫ데요/EC ,/SP 지금__03/MAG 막__01/MAG 고속__02/NNG 버스__02/NNG 에서/JKB 내리/VV 었/EP 어요/EF ./SF
174,망미동/NNP 에서/JKB 사직동/NNP 으로/JKB 또/MAG 감전동/NNP 으로/JKB 이사__14/NNG 오/VV 았/EP 다/EF ./SF
175,결국/NNG 교장__03/NNG 은/JX 이__05/MM 교사__09/NNG 를/JKO 학교/NNG 에서/JKB 쫓아내/VV 고/EC 말/VX ᆫ다/EF ./SF
176,모텔/NNG 에서/JKB 돌아오/VV 는/ETM 길__01/NNG 이/VCP 었/EP 다/EF ./SF
177,방문__02/NNG 저쪽/NP 에서/JKB 무심__02/NNG 하/XSA ᆫ/ETM 목소리/NNG 가/JKS 흘러나오/VV 았/EP 다/EF ./SF
178,마구간/NNG 에서/JKB 나오/VV 며/EC 구만이/NNP 가/JKS 말__01/NNG 하/XSV 았/EP 습니다/EF ./SF
179,그때/NNG 갑자기/MAG 2/SN 방__07/NNG 에서/JKB "/SS 쿵/MAG "/SS 하/VV 는/ETM 신호__01/NNG 가/JKS 전달__03/NNG 되/XSV 었/EP 다/EF ./SF
180,그런/MM 관점__02/NNG 에서/JKB 보__01/VV ᆫ다면/EC 범서/NNP 형__01/NNG 은/JX 완전/NNG 하/XSA ᆫ/ETM 이단자/NNG 이/VCP 었/EP 다/EF ./SF
181,둘째/NR ,/SP 政治/SH ·/SP 政黨部門/SH 에서/JKB 나타나/VV ᆫ/ETM 不正腐敗/SH 유형__07/NNG 은/JX 어떤/MM 것/NNB 이/VCP ᆫ가/EF ?/SF
182,새벽__01/NNG 에/JKB 용산역/NNP 에서/JKB 내리/VV 었/EP 다/EF ./SF
183,그것/NP 은/JX 의미/NNG 찾/VV 기/ETN 에서/JKB 비롯/XR 되/XSV ᆫ다/EF ./SF
184,물__01/NNG 은/JX 안쪽/NNG 에서/JKB 바깥쪽/NNG 으로/JKB 천천히/MAG 여러/MM 번/NNB 붓__02/VV 어/EC 주/VX ᆫ다/EF ./SF
185,사람/NNG 의/JKG 행동/NNG 은/JX ,/SP 또/MAG 의식__03/NNG 도/JX ,/SP 사회__07/NNG 적/XSN 제약__01/NNG 속__01/NNG 에서/JKB 이루어지/VV ᆫ다/EF ./SF
186,성진/NNP 은/JX 경운기/NNG 에서/JKB 뛰어내리/VV 었/EP 다/EF ./SF
187,위쪽/NNG 에서/JKB 경운기/NNG 한/MM 대__15/NNB 가/JKS 내려오/VV 고/EC 있/VX 었/EP 다/EF ./SF
188,밥__01/NNG 어미__01/NNG 가/JKS 방__07/NNG 에서/JKB 나오/VV 았/EP 다/EF ./SF
189,따라서/MAJ 과대평가/NNG 되/XSV ᆫ/ETM 달러화/NNG 가/JKS 유통__04/NNG 계/XSN 에서/JKB 추방__02/NNG 되/XSV ᆯ/ETM 수__02/NNB 밖에/JX 없/VA 다/EF ./SF
190,저희/NP 들/XSN 은/JX 서울/NNP 에서/JKB 오/VV 았/EP 어요/EF ./SF "/SS
191,고민/NNG 은/JX 그런/MM 불/XPN 분명/NNG 하/XSV ᄆ/ETN 들/XSN 에서/JKB 오/VV 는/ETM 거/NNB 이/VCP 었/EP 지요/EF ./SF
192,'/SS 집__01/NNG 에서/JKB 멀리/MAG 가/VV 지/EC 말/VX 아/EF ./SF
193,유치원/NNG 정문__03/NNG 에서/JKB 길__01/NNG 건너가/VV 아/EC 바로/MAG 우리/NP 아파트/NNG 단지__08/NNG 후문__04/NNG 이/VCP 었/EP 다/EF ./SF
194,우리/NP 의/JKG 행동/NNG 이란/JX 늘/MAG 욕망/NNG 과/JKB 의/JKG 싸움/NNG 에서/JKB 생기/VV ᆫ다/EF ./SF
195,주머니/NNG 에서/JKB 새__03/NNG 모이__01/NNG 를/JKO 꺼내/VV 어/EC 주/VX 면서/EC 진우/NNP 가/JKS 말__01/NNG 하/XSV 았/EP 다/EF ./SF
196,호주머니/NNG 에서/JKB 딱지__04/NNG 가/JKS 술술/MAG 쏟아지/VV 었/EP 습니다/EF ./SF
197,다음__01/NNG 과/JKB 같/VA 은/ETM 까닭/NNG 에서/JKB 이/VCP 다/EF ./SF
198,이/MM 글/NNG 은/JX 다음__01/NNG 과/JKB 같/VA 은/ETM 몇/MM 가지/NNB 물음__01/NNG 들/XSN 에서/JKB 준비/NNG 되/XSV 었/EP 다/EF ./SF
199,언쟁/NNG 의/JKG 80/SN ％/SW 이상__05/NNG 이/JKS 공복__04/NNG 상태__01/NNG 에서/JKB 일어나/VV ᆫ다고/EC 하/VX ᆫ다/EF ./SF
200,눈__01/NNG 을/JKO 밖/NNG 에서/JKB 안__01/NNG 으로/JKB 돌리__04/VV 자/EF ./SF
201,순이익/NNG 이/JKS 8/SN 년__02/NNB 만__01/NNB 에/JKB 적자__02/NNG 에서/JKB 흑자__02/NNG 로/JKB 돌아서/VV ᆫ/ETM 것/NNB 이/VCP 다/EF ./SF
202,"/SS 그야/MAG 물론/MAG 부__17/NNG (/SS 富/SH )/SS 의/JKG 불/XPN 균등/NNG 에서/JKB 오/VV 는/ETM 것/NNB 이/VCP 지/EF ./SF
203,K/SL 는/JX 곧/MAG 자신__01/NNG 의/JKG 방__07/NNG 에서/JKB 나오/VV 았/EP 다/EF ./SF
204,아내__01/NNG 는/JX 숙/NNP 의/JKG 집__01/NNG 에서/JKB 며칠/NNG 전__08/NNG 돌아오/VV 아/EC 있/VX 었/EP 다/EF ./SF
205,K/SL 는/JX 침대__02/NNG 에서/JKB 내려오/VV 았/EP 다/EF ./SF
206,현재/MAG 대한항공/NNP 에서/JKB 나오/VV 는/ETM 폐/XPN 식용유/NNG 는/JX 월__03/NNG 평균/NNG 1/SN 천/NR ℓ/SW ./SF
207,전시회/NNG 작품__01/NNG 은/JX 과학/NNG 작품__01/NNG 을/JKO 하나/NR 분교장/NNG 에서/JKB 내__02/VV 란다/EF ./SF
208,계장__03/NNG 은/JX 천천히/MAG 자리__01/NNG 에서/JKB 일어나/VV 았/EP 다/EF ./SF
209,그녀/NP 는/JX 아침/NNG 여덟/NR 시/NNB 이십/NR 분__08/NNB 에/JKB 집__01/NNG 에서/JKB 나오/VV 았/EP 다/EF ./SF
210,위__01/NNG 에서/JKB 지시__02/NNG 가/JKS 내려오/VV 니까/EF ./SF "/SS
211,하늘/NNG 에서/JKB 뚝__01/MAG 떨어지/VV ᆫ단/ETM 말__01/NNG 이/VCP ᆫ가/EF ?/SF
212,고안자/NNG 이/VCP ᆫ/ETM 미국인/NNG 샌퍼드/NNP (/SS Sanford/SL )/SS 의/JKG 이름/NNG 에서/JKB 생기/VV ᆫ/ETM 말__01/NNG 이/VCP 다/EF ./SF
213,나머지/NNG 허드렛물/NNG 은/JX 수도꼭지/NNG 에서/JKB 나오/VV ᆫ다/EF ./SF
214,그러나/MAJ 속__01/NNG 에서/JKB ᆫ/JX 아무것/NNG 도/JX 올라오/VV 지/EC 않/VX 았/EP 다/EF ./SF
215,➍/SW 고모__01/NNG 가/JKS 도시락/NNG 에서/JKB 소금__01/NNG 을/JKO 꺼내/VV 어/EC 놓/VX 았/EP 다/EF ./SF
216,"/SS 관사__04/NNG 에서/JKB 교실/NNG 로/JKB 아예/MAG 이사__14/NNG 를/JKO 하/VV 았/EP 구나/EC ,/SP 이사__14/NNG 를/JKO ./SF "/SS
217,그때/NNG 누구/NP 이/VCP ᆫ가/EC 가방__01/NNG 에서/JKB 드링크제/NNG 를/JKO 꺼내/VV 었/EP 지/EF ./SF
218,침대__02/NNG 에서/JKB 침대__02/NNG 로/JKB 점프/NNG 를/JKO 하/VV 아/EC 보/VX 기/ETN 도/JX 하/VX ᆫ다/EF ./SF
219,남한/NNP 의/JKG 이산가족/NNG 은/JX 비단/MAG 북한/NNP 땅/NNG 에서/JKB 내려오/VV ᆫ/ETM 그/NP 들/XSN 만/JX 이/JKC 아니/VCN 다/EF ./SF
220,기침__01/NNG 소리__01/NNG 에/JKB 옥점/NNP 의/JKG 방__07/NNG 에서/JKB 는/JX 누구/NP 가/JKS 나오/VV 는/ETM 모양__02/NNG 이/VCP 다/EF ./SF
221,이번__01/NNG 대통령/NNG 선거__04/NNG 에서/JKB 는/JX 새롭/VA ᆫ/ETM 매체/NNG 가/JKS 많이/MAG 개발/NNG 되/XSV 었/EP 다/EF ./SF
222,일본/NNP 에서/JKB 담배/NNG 가/JKS 오/VV ᆫ/ETM 것/NNB 은/JX 사실__04/NNG 이/VCP 다/EF ./SF
223,"/SS 당신/NP 은/JX 분명/MAG 하늘/NNG 에서/JKB 떨어지/VV ᆫ/ETM 신성__04/NNG 하/XSA ᆫ/ETM 존재/NNG 이/VCP 요/EC ./SF
224,맨/MM 아래__01/NNG 가지__01/NNG 에서/JKB 다음번/NNG 가지__01/NNG 로/JKB ,/SP 또/MAG 다음__01/NNG 가지__01/NNG 로/JKB 올라가/VV 았/EP 다/EF ./SF
225,주전자/NNG 에서/JKB 휘파람/NNG 소리__01/NNG 가/JKS 나/VV 았/EP 습니다/EF ./SF
226,제임스/NNP 박/NNP 의/JKG 목__01/NNG 에서/JKB 는/JX 피__02/NNG 가/JKS 몇/MM 방울__01/NNG 흘러내리/VV 었/EP 다/EF ./SF
227,부안군/NNP 하서면/NNP 에서/JKB 변산/NNP 쪽__05/NNB 으로/JKB 736/SN 번/NNB 지방도/NNG 를/JKO 타__02/VV ᆫ다/EF ./SF
228,제일__04/NNG 은/JX 10/SN 월/NNB 상달__01/NNG 초하루/NNG 에서/JKB 3/SN 일/NNB 사이__01/NNG 에/JKB 지내/VV ᆫ다/EF ./SF
229,몰이해__02/NNG 에서/JKB 나오/VV ᆫ/ETM 말__01/NNG 이/VCP 죠/EF ./SF
230,나무__01/NNG 속__01/NNG 에서/JKB 천천히/MAG 무엇/NP 이/VCP ᆫ가/EC 가/JKS 모습__01/NNG 을/JKO 드러내/VV 었/EP 다/EF ./SF
231,그것/NP 은/JX 얼마/NNG 가/VV 지/EC 못하/VX ᆫ다는/ETM 생각__01/NNG 에서/JKB 이/VCP 었/EP 다/EF ./SF
232,어쨌든/MAG 우리/NP 는/JX 한/MM 핏줄/NNG 에서/JKB 나오/VV 았/EP 으니까/EF ./SF
233,층계/NNG 맞은편/NNG 에서/JKB 는/JX 삼/NR 층__02/NNG 으로부터/JKB 두꺼비/NNG 와/JC 수창이/NNP 가/JKS 내려오/VV 고/EC 있/VX 었/EP 다/EF ./SF
234,소설__03/NNG 을/JKO 중심__01/NNG 으로/JKB 하/VV ᆫ/ETM 것/NNB 도/JX 그런/MM 이유__04/NNG 에서/JKB 이/VCP 다/EF ./SF
235,5/SN 라운드/NNG 중반__03/NNG 이인영/NNP 의/JKG 코__01/NNG 에서/JKB 피__02/NNG 가/JKS 흐르__01/VV 었/EP 다/EF ./SF
236,줄기__01/NNG 에서/JKB 가지__01/NNG 가/JKS 많이/MAG 가르/VV 아/EC 지/VX ᆫ다/EF ./SF
237,"/SS 저기/NP 에서/JKB 앰뷸런스/NNG 가/JKS 오/VV 아요/EF ./SF "/SS
238,병원__02/NNG 에서/JKB 나오/VV 면/EC 내/NP 가/JKS 잘/MAG 하/XSV 아/EC 드리/VX 어야/EC 하/VX 겠/EP 다/EF ./SF
239,온몸/NNG 에서/JKB 기름__01/NNG 냄새/NNG 가/JKS 풍기/VV ᆫ다/EF ./SF
240,병식이/NNP 형__01/NNG 은/JX 주머니/NNG 에서/JKB 지포라이터/NNG 를/JKO 꺼내/VV 어/EC 들/VX 었/EP 다/EF ./SF
241,보통/MAG 불/XPN 필요/NNG 하/XSA ᆫ/ETM 요산/NNG 은/JX 신장__14/NNG 에서/JKB 오줌/NNG 이/JKC 되__01/VV 어/EC 배설__01/NNG 되/XSV ᆫ다/EF ./SF
242,아가씨/NNG 가/JKS 상자__10/NNG 에서/JKB 인형__01/NNG 을/JKO 꺼내/VV 어/EC 놓/VX 았/EP 다/EF ./SF
243,출연자/NNG 들/XSN 에서/JKB 시작__01/NNG 되/XSV ᆫ/ETM 이/MM 소동__02/NNG 은/JX 스태프/NNG 들/XSN 에게/JKB 로/JKB 이어지/VV 었/EP 다/EF ./SF
244,한국/NNP 바둑/NNG 의/JKG 영역__03/NNG 은/JX 이제/MAG 국내__02/NNG 에서/JKB 해외/NNG 로/JKB 한껏/MAG 넓/VA 어/EC 지/VX 었/EP 다/EF ./SF
245,품이/NNP 와/JC 필례/NNP 는/JX 지금__03/MAG 학교/NNG 에서/JKB 돌아오/VV 는/ETM 길__01/NNG 이/VCP ᄇ니다/EF ./SF
246,구면파/NNG 공간__05/NNG 의/JKG 한/MM 점__10/NNG 에서/JKB 모든/MM 방향__01/NNG 으로/JKB 똑같이/MAG 퍼지/VV 어/EC 나가/VX 는/ETM 파동/NNG ./SF
247,꽃__01/NNG 은/JX 5/SN 월/NNB 에/JKB 개화__04/NNG 하/XSV 아/EC 황록색/NNG 에서/JKB 적색__01/NNG 으로/JKB 변하/VV ᆫ다/EF ./SF
248,그때/NNG 갑자기/MAG 집__01/NNG 에서/JKB 전화__07/NNG 가/JKS 걸리__01/VV 어/EC 오/VX ᆫ/ETM 거/NNB 이/VCP 야/EF ./SF
249,허벅다리/NNG 에서/JKB 무릎/NNG ,/SP 정강이/NNG 까지/JX 힘__01/NNG 이/JKS 쭉/MAG 빠지__01/VV ᆫ다/EF ./SF
250,저어기/NP 찬장/NNG 에서/JKB 그것/NP 좀/MAG 가져오/VV 아/EC 보/VX 아라/EF ./SF
251,헬기/NNG 에서/JKB 내리/VV ᆫ/ETM 얼룩무늬/NNG 공수__13/NNG 부대__08/NNG 들/XSN 이/JKS 보안과/NNG 쪽__05/NNB 으로/JKB 이동__03/NNG 하/XSV 았/EP 다/EF ./SF
252,서울/NNP 의/JKG 봄/NNG 서울/NNP 의/JKG 봄/NNG 은/JX 눈__01/NNG 속__01/NNG 에서/JKB 오/VV ᆫ다/EF ./SF
253,바람__01/NNG 은/JX 저/MM 하늘/NNG 에서/JKB 가져오/VV 거라/EF ./SF
254,나/NP 는/JX 재빨리/MAG 방__07/NNG 에서/JKB 나오/VV 면서/EC 부러/MAG 큰소리__01/NNG 로/JKB 말__01/NNG 하/XSV 았/EP 다/EF ./SF
255,품이/NNP 는/JX 그제서야/MAG 물__01/NNG 에서/JKB 나오/VV 았/EP 습니다/EF ./SF
256,반면__02/NNG 에/JKB 흑인/NNG 의/JKG 인구__01/NNG 비율__02/NNG 은/JX 17/SN %/SW 에서/JKB 13/SN %/SW 로/JKB 줄어들/VV 었/EP 다/EF ./SF
257,민족주의/NNG 문학__01/NNG 이/VCP 라는/ETM 명목__02/NNG 은/JX 이/NP 에서/JKB 생기/VV ᆫ/ETM 개념/NNG 이/VCP ᆫ/ETM 것/NNB 이/VCP 다/EF ./SF
258,한참/NNG 만__01/NNB 에/JKB 야/JX 다시/MAG 신림역/NNP 근처/NNG 에서/JKB 지상__01/NNG 으로/JKB 나타나/VV 는/ETM 것/NNB 이/JKC 아니/VCN ᆫ가/EF !/SF
259,감정__06/NNG 에서/JKB 솟__01/VV 는/ETM 식은땀/NNG 말__01/NNG 이/VCP 다/EF ./SF
260,그곳/NP 에서/JKB 왼쪽/NNG 으로/JKB 약사봉/NNP 능선__01/NNG 이/JKS 나/VV 아/EC 있/VX 었/EP 다/EF ./SF
261,역사__04/NNG 고대인/NNG 들/XSN 이/JKS 맨/XPN 손발/NNG 로/JKB 싸우/VV 던/ETM 투기술/NNG 에서/JKB 발전__01/NNG 하/XSV 았/EP 다/EF ./SF
262,장축/NNG 은/JX 남/NNG -/SS 북향__02/NNG 에서/JKB 서쪽/NNG 으로/JKB 약/MM 10/SN °/SW 가량__x06/NNG 기울/VV 어/EC 있/VX 다/EF ./SF
263,그/NP 들/XSN 은/JX 욕실/NNG 에서/JKB 나오/VV 았/EP 다/EF ./SF
264,4/SN 호__14/NNB 지석묘/NNG 에서/JKB 동쪽/NNG 으로/JKB 19/SN ｍ/SW 떨어지/VV 어/EC 있/VX 다/EF ./SF
265,블라스까야/NNP 에서/JKB 유즈나야/NNP 까지/JX 는/JX 버스__02/NNG 로/JKB 불과/MAG 오/NR 분__08/NNB 밖에/JX 걸리__01/VV 지/EC 않/VX 았/EP 다/EF ./SF
266,동아시아인/NNG 의/JKG 의사소통/NNG 은/JX '/SS 오늘/NNG 날씨__01/NNG 가/JKS 좋/VA 다/EC '/SS 에서/JKB 시작__01/NNG 되/XSV ᆫ다/EF ./SF
267,소녀__02/NNG 는/JX 머리끝/NNG 에서/JKB 신발/NNG 까지/JX 온통/MAG 물기/NNG 로/JKB 번들거리__01/VV 었/EP 다/EF ./SF
268,삼십/NR 대__06/NNB 초__03/NNB 에서/JKB 사십/NR 대__06/NNB 끝/NNG 까지/JX 이어지/VV ᆫ/ETM 시기__04/NNG 이/VCP 었/EP 다/EF ./SF
269,서문/NNP 시장__04/NNG 쪽__05/NNB 에서/JKB 동대구역/NNP 까지/JX 는/JX 얼마나/MAG 멀/VA ᆫ/ETM 길__01/NNG 이/VCP ᆯ까/EF ?/SF
270,동대문시장/NNP 에서/JKB 대학로/NNP 로/JKB 진입/NNG 하/XSV 면서/EC 차__06/NNG 가/JKS 아예/MAG 움직이/VV 지/EC ᆯ/JKO 않/VX 았/EP 다/EF ./SF
271,그/MM 전화__07/NNG 우리/NP 집__01/NNG 에서/JKB 오/VV ᆫ/ETM 전화__07/NNG 이/VCP ᆯ/ETM 것/NNB 이/VCP ᄇ니다/EF ./SF
272,흥남역/NNP 에서/JKB 1/SN 시간__04/NNG 남짓/NNB 가/VV 니/EC 신포역/NNP 이/VCP 었/EP 다/EF ./SF
273,1/SN 번/NNB 국도__04/NNG 는/JX 프놈펜/NNP 에서/JKB 베트남/NNP 의/JKG 호찌민/NNP 을/JKO 향하/VV 는/ETM 도로__07/NNG 이/VCP 다/EF ./SF
274,첫/MM 번/NNB 째/XSN 호출/NNG 은/JX 18/SN 층__02/NNG 에서/JKB 오/VV 았/EP 다/EF ./SF
275,경련__02/NNG 을/JKO 일으키/VV 는/ETM 실제__02/NNG 의/JKG 위험/NNG 은/JX 찬물__01/NNG 과/JC 피로__02/NNG 에서/JKB 기인__03/NNG 하/XSV ᆫ다/EF ./SF
276,동아시아/NNP 의/JKG 시베리아/NNP 에서/JKB 일본/NNP 에/JKB 걸치/VV 어/EC 번식/NNG 하/XSV ᆫ다/EF ./SF
277,요사이/NNG ᆫ/JX 하루__01/NNG 에/JKB 10/SN 달러/NNB 에서/JKB 15/SN 달러/NNB 까지/JX 수입__01/NNG 이/JKS 오르/VV ᆫ답니다/EF ./SF
278,집__01/NNG 은/JX 학교/NNG 소재지/NNG 이/VCP ᆫ/ETM 송정리/NNP 에서/JKB 사십/NR 리__02/NNB 나/JX 떨어지/VV 어/EC 있/VX 었/EP 다/EF ./SF
279,현석/NNP 은/JX 주머니/NNG 에서/JKB 수류탄/NNG 을/JKO 끄집어내/VV 었/EP 다/EF ./SF
280,맹자/NNP 의/JKG 꿋꿋/XR 하/XSA ᄆ/ETN 은/JX 바로/MAG 호연지기/NNG 에서/JKB 오/VV ᆫ/ETM 것/NNB 이/VCP ᄇ니다/EF ./SF
281,잠실/NNP 역__14/NNG 에서/JKB 아파트/NNG 까지/JX 십/NR 분__08/NNB 정도__11/NNG 걸어가/VV 아야/EC 하/VX ᆫ다/EF ./SF
282,꿈__01/NNG 에서/JKB 현실__02/NNG 로/JKB 돌아오/VV ᆫ/ETM 얼굴/NNG 이/VCP 었/EP 다/EF ./SF
283,그/NP 가/JKS 나/NP 의/JKG 손__01/NNG 에서/JKB 보따리/NNG 를/JKO 빼앗/VV 아/EC 들/VX 었/EP 다/EF ./SF
284,팔당호/NNP 물__01/NNG 은/JX 어디/NP 에서/JKB 오/VV ᆯ까/EF ./SF
285,"/SS 우리/NP 는/JX 코리아/NNP 에서/JKB 오/VV 았/EP 습니다/EF ./SF
286,자네/NP ᆫ/JX 북유럽/NNP 에서/JKB 오/VV 았/EP 군/EF ./SF
287,잔뜩/MAG 긴장/NNG 하/XSV ᆫ/ETM 채__09/NNB 다시/MAG 산꼭대기/NNG 에서/JKB 내려가/VV 기/ETN 시작__01/NNG 하/XSV 았/EP 지/EF ./SF
288,영주/NNP 에서/JKB 춘양/NNP 까지/JX 시외__01/NNG 뻐스/NNG 로/JKB 갈아타/VV 았/EP 다/EF ./SF
289,독일/NNP 에서/JKB 오/VV 았/EP 어/EF ./SF "/SS
290,우라노스/NNP 와/JC 가이아/NNP 사이__01/NNG 에서/JKB 태어나/VV ᆫ/ETM 여섯/NR 남신/NNG 과/JC 여섯/NR 여신__03/NNG 을/JKO 말__01/NNG 하/XSV ᆫ다/EF ./SF
291,언니/NNG 의/JKG 몸__01/NNG 에서/JKB 찬바람/NNG 이/JKS 건너오/VV 았/EP 다/EF ./SF
292,아주머니/NNG 는/JX 꽃__01/NNG 대야__01/NNG 에서/JKB 꽃__01/NNG 을/JKO 모두/MAG 내놓/VV 습니다/EF ./SF
293,60/SN 에서/JKB 지금__03/MAG 혼인/NNG 나이__01/NNG 를/JKO 빼__01/VV 어/EC 보/VX 라/EF ./SF
294,동대입구/NNP 전철역/NNG 에서/JKB 국립/NNG 극장/NNG 까지/JX 걷__02/VV 어서/EC 15/SN 분__08/NNB 남짓/NNB ./SF
295,남자__02/NNG 와/JC 여자__02/NNG 는/JX 지프/NNG 뒤__01/NNG 에서/JKB 뭐/NP 이/VCP ᆫ가/EC 를/JKO 꺼내/VV 고/EC 있/VX 었/EP 어/EF ./SF
296,고아원/NNG 에서/JKB 약국__02/NNG 은/JX 가깝/VA ᆫ/ETM 거리__08/NNG 는/JX 아니/VCN 었/EP 다/EF ./SF
297,배수지/NNG 의/JKG 물__01/NNG 은/JX 어디/NP 에서/JKB 오/VV ᆯ까/EF ./SF
298,태초__02/NNG 에/JKB 사랑__01/NNG 이/JKS 사랑__01/NNG 에서/JKB 만물__02/NNG 이/JKS 생기/VV 었/EP 다/EF ./SF
299,"/SS 한라/NNP 에서/JKB 백두/NNP 까지/JX 교직원/NNG 노조__02/NNG 물결치/VV 어라/EF !/SF "/SS
300,진리/NNG 의/JKG 명제/NNG 는/JX 구체__02/NNG 로부터/JKB 의/JKG 추상__01/NNG 화/XSN 에서/JKB 얻/VV 어/EC 지/VX ᆫ다/EF ./SF
301,3/SN 호__14/NNB 지석묘/NNG 에서/JKB 남쪽/NNG 으로/JKB 5/SN ｍ/SW 쯤__x02/NNG 떨어지/VV 어/EC 위치__01/NNG 하/XSV ᆫ다/EF ./SF
302,자기/NP 반성__01/NNG 이란/JX 주관__02/NNG ,/SP 곧/MAG 의식__03/NNG 에다/JKB 묻__03/VV 는/ETM 것/NNB 에서/JKB 비롯/XR 되/XSV ᆫ다/EF ./SF
303,어린아이/NNG 에서/JKB 노인__01/NNG 에/JKB 이르__01/VV 기/ETN 까지/JX -/SS ./SF
304,또/MAG 현저도/NNP 에서/JKB 사직/NNP 공원__03/NNG 으로/JKB 넘어가__01/VV 는/ETM 등성이__01/NNG 도/JX 문제__06/NNG 이/VCP 었/EP 다/EF ./SF
305,아버지/NNG 가/JKS 가장__88/NNG 에서/JKB 꺼내/VV ᆫ/ETM 것/NNB 은/JX 농약/NNG 병__05/NNG 이/VCP 었/EP 다/EF ./SF
306,문제__06/NNG 의/JKG 중심__01/NNG 이/JKS 근원/NNG 에서/JKB 구조__08/NNG 로/JKB 옮기/VV 어/EC 지/VX ᆫ/ETM 것/NNB 이/VCP 다/EF ./SF
307,수사관/NNG 들/XSN 은/JX 피어스/NNP 를/JKO 차__06/NNG 에서/JKB 내려놓/VV 아야/EC 하/VX 았/EP 다/EF ./SF
308,여산/NNP 은/JX 명천/NNP 에서/JKB 차__06/NNG 로/JKB 이십/NR 분__08/NNB 쯤/XSN 떨어지/VV ᆫ/ETM 면__04/NNG 소재지/NNG 이/VCP 었/EP 다/EF ./SF
309,그런데/MAJ 결국/NNG 형__01/NNG 은/JX 스스로/MAG 그/MM 집__01/NNG 에서/JKB 나오/VV ᆫ/ETM 것/NNB 이/VCP 다/EF ./SF
310,나/NP 는/JX 두꺼비/NNG 도/JX 다른/MM 집__01/NNG 에서/JKB 데려오/VV ᆯ/ETM 생각__01/NNG 이/VCP 었/EP 다/EF ./SF
311,냐짱/NNP 에서/JKB 후에/NNP 까지/JX 는/JX 하룻밤/NNG 을/JKO 꼬박__02/MAG 달리__04/VV 어야/EC 하/VX ᆫ다/EF ./SF
312,논__01/NNG 은/JX 논__01/NNG 에서/JKB 논__01/NNG 으로/JKB 끝없이/MAG 이어지/VV 고/EC 있/VX 다/EF ./SF
313,또한/MAG 농경/NNG 위주/NNG 에서/JKB 상공업/NNG 위주/NNG 의/JKG 사회__07/NNG 로/JKB 변모__02/NNG 하/XSV ᆫ/ETM 탓/NNG 도/JX 크/VA 다/EF ./SF
314,이자__05/NNG 소득/NNG 에/JKB 대하__02/VV ᆫ/ETM 세율__02/NNG 이/JKS 현재__02/NNG 의/JKG 22/SN %/SW 에서/JKB 24/SN ./SF
