Number,Sentence
338,정우/NNP 몸__01/NNG 에/JKB 힘__01/NNG 쭉/MAG 빠지__01/VV
339,나/NP 완쯔/NNG 패__02/NNG 에/JKB 걸__02/VV
340,나르시스/NNG 아름답/VA 허상/NNG 에/JKB 불과/MAG
341,생활/NNG 양식__04/NNG 에/JKB 차이/NNG 나/VV
342,마치/MAG 복권__01/NNG 에/JKB 당첨/NNG 바라/VV 것/NNB
343,매사__01/NNG 에/JKB 호기심/NNG 많/VA 아가씨/NNG
344,명령__01/NNG 말투/NNG 귀__01/NNG 에/JKB 거슬리__01/VV
345,얼굴/NNG 에/JKB 무수히/MAG 침방울/NNG 튀/VV
346,아버지/NNG 눈__01/NNG 에/JKB 불__01/NNG 켜__01/VV
347,첫째/NR 어머니/NNG 등__08/NNG 에/JKB 불__01/NNG 켜__01/VV
348,예산__02/NNG 및/MAG 결산/NNG 승인__02/NNG 에/JKB 관하__02/VV 사항__02/NNG
349,일__01/NNG 에/JKB 많이/MAG 들__01/VV
350,돈__01/NNG 에/JKB 재미__01/NNG 없/VA
351,나/NP 살인/NNG 사건__01/NNG 에/JKB 관심__01/NNG 있/VV
352,그/NP 목소리/NNG 에/JKB 짜증/NNG 묻__01/VV
353,나/NP 수리__17/NNG 에/JKB 자신__02/NNG 있/VV
354,방송__01/NNG 아가씨/NNG 나무라/VV 나/NP 말__01/NNG 에/JKB
355,금방/MAG 머리칼/NNG 에/JKB 염색__01/NNG 것/NNB 같/VA
356,경락이/NNP 마무리/NNG 작업__01/NNG 에/JKB 박차__01/NNG 가하/VV
357,그래서/MAJ 더욱/MAG 선물__03/NNG 에/JKB 신경__04/NNG 쓰이__03/VV
358,국민학교/NNG 학생/NNG 리듬/NNG 합주__01/NNG 에/JKB 많이/MAG 쓰이__03/VV
359,그러나/MAJ 독감__01/NNG 에/JKB 효력/NNG 있/VV
360,아이__01/NNG 음성__02/NNG 에/JKB 눈물__01/NNG 묻__01/VV
361,학교/NNG 운영__03/NNG 에/JKB 잘못/MAG 점__10/NNG 들__04/VV
362,저/NP 아직/MAG 서울/NNP 지리__03/NNG 에/JKB 너무/MAG 어둡/VA
363,자녀__01/NNG 일__01/NNG 에/JKB 신경__04/NNG 쓰__03/VV
364,개인__02/NNG 자기/NP 행위/NNG 에/JKB 책임/NNG 있/VV
365,그러므로/MAJ 이/NP 성행위/NNG 에/JKB 의미/NNG 두/VV
366,대답/NNG 나/NP 목__01/NNG 에/JKB 매달리/VV
367,나비스코/NNP 챔피언십/NNG 에/JKB 임하__02/VV 각오__01/NNG
368,이/NP 에/JKB 현덕/NNP 이렇/VA 말__01/NNG
369,그리고/MAJ 언제나/MAG 저/NP 계급의식/NNG 에/JKB 눈__01/NNG 뜨__05/VV
370,고뿔/NNG 에/JKB 걸리__01/VV
371,그래서/MAJ 나/NP 사업__04/NNG 에/JKB 자신__02/NNG 있/VV
372,고장__11/NNG 나/VV 자전거/NNG 자동차/NNG 바퀴__01/NNG 휠/NNG 에/JKB 의자__03/NNG
373,또한/MAG 우리/NP 우리/NP 성격__02/NNG 에/JKB 책임/NNG 있/VV
374,댁/NNG 에/JKB 양심껏/MAG 살__01/VV
375,글씨/NNG 그림__01/NNG 에/JKB 뛰어나/VA
376,장래/NNG 지식__02/NNG 에/JKB 있/VV
377,붉은곰팡이병/NNG 밀__03/NNG 보리__01/NNG 에/JKB 생기/VV 병__04/NNG 가지/NNB
378,중국/NNP 사람/NNG 모두/MAG 한문__03/NNG 에/JKB 능하/VA
379,여씨춘추/NNP 에/JKB 이야기/NNG 나오/VV
380,넷째/NR 건강__03/NNG 에/JKB 신경__04/NNG 쓰__03/VV
381,바로/MAG 생성/NNG 에/JKB 주의__07/NNG 기울이/VV
382,표현법/NNG 에/JKB 주의__07/NNG 기울이/VV
383,과히/MAG 이사__06/NNG 에/JKB 조고__11/NNG 겸하/VV 놈/NNB
384,죽장__03/NNG 에/JKB 삿갓__01/NNG 쓰__02/VV 전국__03/NNG 방랑/NNG 김삿갓/NNP
385,제목__02/NNG 시__13/NNG 에/JKB 쓸모/NNG 있/VV
386,기관__11/NNG 주식__03/NNG 매수__02/NNG 에/JKB 머뭇거리/VV
387,그/NP 신호등/NNG 에/JKB 발길/NNG 맡기/VV
388,엉덩이/NNG 에/JKB 색칠/NNG 하/VV
389,걸궁/NNG 창부__02/NNG 무동춤/NNG 에/JKB 상사소리/NNG 더/MAG 좋/VA
390,하물며/MAJ 컴퓨터/NNG 에/JKB 있/VV
391,시청__03/NNG 에/JKB 이미/MAG 자신__01/NNG 있/VV
392,사실/MAG 나/NP 대답/NNG 에/JKB 둔하/VA 편__04/NNB
393,정신__12/NNG 정신__12/NNG 에/JKB 영향__04/NNG 주/VV
394,잘/MAG 읽/VV 물음__01/NNG 에/JKB 답__03/NNG
395,자연__01/NNG 생각__01/NNG 자세__02/NNG 몸__01/NNG 에/JKB 배__01/VV
396,받들/VV 봉__88/NNG 자__14/NNG 에/JKB 삼/NR 자__14/NNG
397,동기__07/NNG 자극__01/NNG 해석__04/NNG 에/JKB 영향__04/NNG 하/VV
398,잔뜩/MAG 술__01/NNG 에/JKB 취하__03/VV
399,농사/NNG 에/JKB 힘쓰/VV 것/NNB
400,시위__04/NNG 캠페인/NNG 에/JKB 쓰이__03/VV 음악__01/NNG
401,꼬리__01/NNG 에/JKB 꼬리__01/NNG 문__05/NNG 고리__01/NNG 같/VA
402,사랑__01/NNG 말__01/NNG 에/JKB 선입견/NNG 갖/VV
403,어쨌든/MAG 일본/NNP 말__01/NNG 에/JKB 관하__02/VV 한__06/NNG 과민/NNG 반응/NNG
404,플레이오프/NNG 에/JKB 대하__02/VV 대비__10/NNG
405,첫째/NR 서정시/NNG 본질__02/NNG 에/JKB 관하__02/VV 것/NNB
406,시__13/NNG 에/JKB 가지/NNB 힘__01/NNG 있/VV
407,관객/NNG 무대__06/NNG 순정__03/NNG 에/JKB 굶주리/VV
408,상민이/NNP 아저씨/NNG 아주머니/NNG 말__01/NNG 에/JKB 묻__03/VV
409,지역__03/NNG 사회__07/NNG 에/JKB 대하__02/VV 봉사__03/NNG 또는/MAG 이윤/NNG 환원/NNG
410,추상__01/NNG 작품__01/NNG 에/JKB 대하__02/VV 해설__03/NNG 역시/MAG
411,환상__02/NNG 것/NNB 에/JKB 관심__01/NNG 많/VA
412,영국/NNP 민요__02/NNG 에/JKB 많이/MAG 쓰이__03/VV
413,사람/NNG 스스로/MAG 허깨비__01/NNG 에/JKB 속__01/VV
414,문__08/NNG 합병증/NNG 에/JKB 것/NNB 있/VV
415,유태인/NNG 것/NNB 에/JKB 대하__02/VV 무기__05/NNG
416,갑자기/MAG 한기__03/NNG 온몸/NNG 에/JKB 스미/VV
417,식욕/NNG 에/JKB 진실__02/NNG 있/VV 말__01/NNG
418,우리나라/NNG 예술/NNG 특히/MAG 합창__01/NNG 에/JKB 약하/VA
419,조리/VV 꼬치__01/NNG 등/NNB 에/JKB 이용__01/NNG
420,그냥/MAG 현재__02/NNG 것/NNB 에/JKB 만족__01/NNG 살__01/VV
421,구/NR 단__11/NNG 팀/NNG 초단__01/NNG 팀/NNG 에/JKB 역전__07/NNG 리드__01/NNG 잡__01/VV
422,그리고/MAJ 그림__01/NNG 색깔/NNG 에/JKB 대하__02/VV 이야기/NNG
423,등/NNB 에/JKB 유의__04/NNG 정하/VV
424,그/NP 서로서로/NNG 에/JKB 대하__02/VV 관심__01/NNG
425,그것/NP 고아/NNP 에/JKB 달리__01/VV
426,그러나/MAJ 남성__01/NNG 이/NP 에/JKB 지__03/VV
427,눈__01/NNG 에/JKB 익/VA 이정표__02/NNG
428,스넬/NNP 법칙/NNG 빛/NNG 굴절__01/NNG 에/JKB 관하/VV 법칙/NNG
429,여기/NP 음식/NNG 입/NNG 에/JKB 맞__01/VV
430,단풍잎/NNG 눈__01/NNG 에/JKB 따갑/VA
431,학습지/NNG 회사__04/NNG 에/JKB 도움/NNG 청하/VV 것/NNB
432,공공__02/NNG 정보__06/NNG 에/JKB 대하__02/VV 접근/NNG 및/MAG 정부__08/NNG 조달__03/NNG 방법/NNG 개선__01/NNG
433,분단국가/NNG 목적__03/NNG 에/JKB 가지/NNB 대안__03/NNG 있/VV
434,수평면/NNG 연직선/NNG 에/JKB 대하__02/VV 수직__06/NNG 평면/NNG
435,철학자/NNG 에/JKB 그것/NP 맡기/VV
436,제목__02/NNG 반대__03/NNG 의문__02/NNG 에/JKB 염려/NNG 하/VV
437,누구/NP 그러/VV 위암__02/NNG 에/JKB 특효/NNG
438,현대건설/NNP 도로__07/NNG 공사__07/NNG 에/JKB 완패/NNG 두/VV 뒷말__01/NNG
439,실망__02/NNG 온몸/NNG 에/JKB 번지__01/VV
440,부인__01/NNG 말__01/NNG 에/JKB 나/NP 잠자코/MAG 있/VV
441,우리/NP 문학__01/NNG 경우__03/NNG 에/JKB 확실히/MAG 그렇/VA
442,진실__02/NNG 에/JKB 저항/NNG 수__02/NNB 있/VV
443,창조__03/NNG 재미있/VA 일__01/NNG 에/JKB
444,산재__05/NNG 나/VV 회사__04/NNG 에/JKB 처리__02/NNG
445,인사__02/NNG 에/JKB 응답/NNG 없/VA
446,오/NNP 반장__08/NNG 말__01/NNG 에/JKB 힘__01/NNG 주/VV
447,종교/NNG 자체__02/NNG 에/JKB 얽매이/VV
448,요새__01/NNG 게임/NNG 에/JKB 빠지__02/VV
