Number,Sentence
404,-/SS 플레이오프/NNG 에/JKB 대하__02/VV ᆫ/ETM 대비__10/NNG 는/JX ?/SF
405,첫째/NR ,/SP 서정시/NNG 의/JKG 본질__02/NNG 에/JKB 관하__02/VV ᆫ/ETM 것/NNB ./SF
406,시__13/NNG 에/JKB 는/JX 두/MM 가지/NNB 힘__01/NNG 이/JKS 있/VV 다/EF ./SF
407,관객/NNG 은/JX 무대__06/NNG 의/JKG 순정__03/NNG 에/JKB 굶주리/VV 어/EC 있/VX 다/EF ./SF
408,상민이/NNP 아저씨/NNG 가/JKS 아주머니/NNG 의/JKG 말__01/NNG 에/JKB 묻__03/VV 었/EP 습니다/EF ./SF
409,·/SP 지역__03/NNG 사회__07/NNG 에/JKB 대하__02/VV ᆫ/ETM 봉사__03/NNG 또는/MAG 이윤/NNG 의/JKG 환원/NNG
410,이__05/MM 추상__01/NNG 작품__01/NNG 에/JKB 대하__02/VV ᆫ/ETM 해설__03/NNG 역시/MAG 간단/XR 하/XSA 다/EF ./SF
411,환상__02/NNG 적/XSN 이/VCP ᆫ/ETM 것/NNB 에/JKB 관심__01/NNG 이/JKS 많/VA 음/ETN
412,영국/NNP 민요__02/NNG 에/JKB 많이/MAG 쓰이__03/VV 고/EC 있/VX 다/EF ./SF
413,그/MM 사람/NNG 은/JX 스스로/MAG 그/MM 허깨비__01/NNG 에/JKB 속__01/VV 고/EC 있/VX 어/EF ./SF
414,▧/SW 문__08/NNG :/SP 합병증/NNG 에/JKB 는/JX 어떤/MM 것/NNB 이/JKS 있/VV 을까요/EF ?/SF
415,유태인/NNG 이/VCP 라는/ETM 것/NNB 에/JKB 대하__02/VV ᆫ/ETM 무기__05/NNG 이/VCP 라고/EF ./SF
416,갑자기/MAG 한기__03/NNG 가/JKS 온몸/NNG 에/JKB 스미/VV 었/EP 다/EF ./SF
417,식욕/NNG 에/JKB 진실__02/NNG 이/JKS 있/VV 단/ETM 말__01/NNG 이/VCP ᆫ가/EF ?/SF
418,우리나라/NNG 예술/NNG 은/JX 특히/MAG 합창__01/NNG 에/JKB 약하/VA 다/EF ./SF
419,조리/VV 거나/EC 꼬치__01/NNG 등/NNB 에/JKB 이용__01/NNG 하/XSV ᆫ다/EF ./SF
420,그냥/MAG 현재__02/NNG 의/JKG 것/NNB 에/JKB 만족__01/NNG 하/XSA 고/EC 살__01/VV 면/EF ./SF
421,◈/SW 구/NR 단__11/NNG 팀/NNG ,/SP 초단__01/NNG 팀/NNG 에/JKB 역전__07/NNG 리드__01/NNG 잡__01/VV 아/EC
422,그리고/MAJ 그림__01/NNG 의/JKG 색깔/NNG 에/JKB 대하__02/VV 아/EC 이야기/NNG 하/XSV ᆫ다/EF ./SF
423,등/NNB 에/JKB 유의__04/NNG 하/XSV 아서/EC 정하/VV 아야/EC 하/VX ᆫ다/EF ./SF
424,그/NP 들/XSN 은/JX 서로서로/NNG 에/JKB 대하__02/VV 아/EC 무/XPN 관심__01/NNG 하/XSA 다/EF ./SF
425,그것/NP ᆫ/JX 고아/NNP 에/JKB 달리__01/VV 어/EC 있/VX 다/EF ./SF "/SS
426,그러나/MAJ 남성__01/NNG 들/XSN 도/JX 이/NP 에/JKB 지__03/VV 지/EC 않/VX 는다/EF ./SF
427,눈__01/NNG 에/JKB 익/VA 은/ETM 이정표__02/NNG ./SF
428,스넬/NNP 의/JKG 법칙/NNG 빛/NNG 의/JKG 굴절__01/NNG 에/JKB 관하/VV ᆫ/ETM 법칙/NNG ./SF
429,─/SS ─/SS 여기/NP 음식/NNG 이/JKS 입/NNG 에/JKB 맞__01/VV 습니까/EF ?/SF
430,단풍잎/NNG 이/JKS 눈__01/NNG 에/JKB 따갑/VA 았/EP 다/EF ./SF
431,학습지/NNG 회사__04/NNG 에/JKB 도움/NNG 을/JKO 청하/VV 는/ETM 것/NNB 이/VCP 다/EF ./SF
432,공공__02/NNG 정보__06/NNG 에/JKB 대하__02/VV ᆫ/ETM 접근/NNG 및/MAG 정부__08/NNG 조달__03/NNG 방법/NNG 의/JKG 개선__01/NNG
433,분단국가/NNG 의/JKG 목적__03/NNG 에/JKB 는/JX 두/MM 가지/NNB 대안__03/NNG 이/JKS 있/VV 다/EF ./SF
434,수평면/NNG 연직선/NNG 에/JKB 대하__02/VV 아/EC 수직__06/NNG 이/VCP ᆫ/ETM 평면/NNG ./SF
435,철학자/NNG 에/JKB 그것/NP 은/JX 맡기/VV ᆫ다/EF ./SF
436,제목__02/NNG 과/JKB 는/JX 반대__03/NNG 의/JKG 의문__02/NNG 에/JKB 염려/NNG 를/JKO 하/VV ᆫ다/EF ./SF
437,누구/NP 가/JKS 그러/VV 는데/EC 위암__02/NNG 에/JKB 특효/NNG 이/VCP 랍니다/EF ./SF
438,*/SW 현대건설/NNP ,/SP 도로__07/NNG 공사__07/NNG 에/JKB 완패/NNG 두/VV 고/EC 뒷말__01/NNG 무성/XR
439,실망__02/NNG 이/JKS 온몸/NNG 에/JKB 번지__01/VV 어/EC 가/VX 았/EP 다/EF ./SF
440,부인__01/NNG 의/JKG 말__01/NNG 에/JKB 나/NP 는/JX 잠자코/MAG 있/VV 었/EP 다/EF ./SF
441,우리/NP 문학__01/NNG 의/JKG 경우__03/NNG 에/JKB 도/JX 확실히/MAG 그렇/VA 다/EF ./SF
442,"/SS 진실__02/NNG 에/JKB 저항/NNG 하/XSV ᆯ/ETM 수__02/NNB 있/VV 는가/EF ?/SF "/SS ,/SP
443,창조__03/NNG 적/XSN 이/VCP 고/EC 재미있/VA 는/ETM 일__01/NNG 에/JKB …/SE …/SE
444,'/SS 산재__05/NNG 나/VV 면/EC 회사__04/NNG 에/JKB 유리/XR 하/XSA 게/EC 처리__02/NNG ./SF
445,인사__02/NNG 에/JKB 응답/NNG 없/VA 음/ETN !/SF
446,오/NNP 반장__08/NNG 은/JX 말__01/NNG 에/JKB 힘__01/NNG 을/JKO 주/VV 었/EP 다/EF ./SF
447,종교/NNG 그/MM 자체__02/NNG 에/JKB 도/JX 얽매이/VV 지/EC 않/VX 는다/EF ./SF
448,요새__01/NNG 게임/NNG 에/JKB 빠지__02/VV 어서/EF ./SF "/SS
