Number,Sentence
301,성__07/NNG (으)로/JKB 무지__05/NNG 내숭/NNG 떨/VV 여자__02/NNG
302,때__01/NNG 경이__04/NNG 눈__01/NNG (으)로/JKB 환호성/NNG 올리__01/VV
303,콜라/NNG 똑같/VA 것/NNB (으)로/JKB 통용/NNG
304,이것/NP (으)로/JKB 모두/MAG 다__03/NNG 것/NNB 같/VA
305,수필__04/NNG 예__08/NNG (으)로/JKB 편지__02/NNG 들__04/VV
306,이야기/NNG 그것/NP (으)로/JKB 끝내/VV
307,밝/VA 목소리/NNG (으)로/JKB 수혜/NNP 대답/NNG
308,진우/NNP 반사__01/NNG (으)로/JKB 석훈/NNP 바라보/VV
309,그러나/MAJ 현실__02/NNG 폭력/NNG (으)로/JKB 가득/MAG 차__01/VV
310,가르시아/NNP 냉담__01/NNG 어조__05/NNG (으)로/JKB 자르__01/VV 말__01/NNG
311,어머니/NNG 꿈꾸/VV 듯/NNB 목소리/NNG (으)로/JKB 말__01/NNG
312,절규/NNG (으)로/JKB 울리__01/VV
313,그러나/MAJ 경과__04/NNG 정반대/NNG (으)로/JKB 나타나/VV
314,사상__01/NNG 처음/NNG (으)로/JKB 향나무/NNG 씨앗/NNG 가져가/VV 계획__01/NNG
315,우리/NP 집__01/NNG 뒤란/NNG 울타리/NNG 개나리__01/NNG (으)로/JKB 되__01/VV
316,일__01/NNG 저쪽/NP 재산/NNG 관리__04/NNG (으)로/JKB 가시/VV
317,아버지/NNG 떨리__01/VV 소리__01/NNG (으)로/JKB 말__01/NNG
318,본능/NNG (으)로/JKB 치달리/VV
319,그/NP 잠옷/NNG 차림/NNG (으)로/JKB 이부자리/NNG 들__01/VV
320,애정__02/NNG 사랑__01/NNG 허울__01/NNG 좋/VA 이름/NNG (으)로/JKB
321,그래서/MAJ 박인환/NNP 예__08/NNG (으)로/JKB 들__04/VV 것/NNB
322,똘배/NNG 거의/MAG 울음/NNG 가깝/VA 목소리/NNG (으)로/JKB 말__01/NNG
323,반대__03/NNG (으)로/JKB 상향식/NNG 조절__02/NNG 방법/NNG 있/VV
324,역할/NNG 분담/NNG (으)로/JKB 어머니/NNG 많이/MAG 편하/VA
325,대__01/NNG 순색/NNG 깃봉/NNG 금__06/NNG 빛/NNG (으)로/JKB 하/VV
326,우리/NP 모두__01/NNG 곧/MAG 흙/NNG (으)로/JKB 돌아가/VV 것/NNB
327,내일/NNG 부활절/NNG 전야__04/NNG 마지막/NNG (으)로/JKB 저/NP 방송__01/NNG 그만두/VV
328,승주/NNP 좀/MAG 목적__03/NNG (으)로/JKB 펜팔부/NNG 들__01/VV
329,식칼/NNG 연작__06/NNG 시__13/NNG (으)로/JKB 되__01/VV
330,나/NP 왜/MAG 여자__02/NNG (으)로/JKB 태어나/VV 말__01/NNG
331,그러므로/MAJ 생명/NNG 계단__04/NNG (으)로/JKB 되__01/VV
332,볼보건설기계코리아/NNP 접대비/NNG 지출__01/NNG 까다롭/VA (으)로/JKB 유명__01/NNG
333,누구/NP 혼자말/NNG (으)로/JKB 중얼거리/VV
334,청바지/NNG 차림/NNG (으)로/JKB 먼저/MAG 떠오르/VV 배우__01/NNG 제임스/NNP 딘/NNP
335,차전/NNG 난타전/NNG 되__01/VV 것/NNB (으)로/JKB 전망__03/NNG
336,흥분/NNG 목소리/NNG (으)로/JKB 드디어/MAG 나타나/VV
337,모두__01/NNG 진심__01/NNG (으)로/JKB 고마워하/VV
338,그/NP 목소리/NNG 처음/NNG 울분/NNG (으)로/JKB 떨리__01/VV
339,번/NNB 공격__02/NNG (으)로/JKB 적__13/NNG 쓰러뜨리/VV
340,점__10/NNG 전체__01/NNG (으)로/JKB 상당히/MAG 잘되/VV 논술문/NNG
341,한편/NNG 빠르/VA 속도__01/NNG (으)로/JKB 감소__01/NNG
342,개념/NNG 정리__09/NNG 학제__88/NNG 협동/NNG 필요/NNG (으)로/JKB 하/VV
343,미국/NNP 가/VV 영어/NNP (으)로/JKB 편지__02/NNG
344,하나/NR 독서__03/NNG 심경__02/NNG (으)로/JKB 나무__01/NNG 읽/VV
345,관상__07/NNG 열대어/NNG (으)로/JKB 많이/MAG 기르/VV
346,총무/NNG 형식__01/NNG (으)로/JKB 마디__01/NNG 하/VV
347,한마디/NNG 던지/VV 농담__01/NNG 짐칸/NNG 왁자지껄/MAG 웃음/NNG (으)로/JKB 가득/MAG
348,봉래산/NNP 중국/NNP 가상__05/NNG (으)로/JKB 짓__01/VV 삼신산/NNG 하나/NR
349,생각__01/NNG (으)로/JKB 마음__01/NNG 부풀/VV
350,경우__03/NNG 그것/NP 가설__04/NNG 이론__01/NNG (으)로/JKB 불리__04/VV
351,그리고/MAJ 가시__01/NNG 돋히/VV 목소리/NNG (으)로/JKB 말__01/NNG
352,따라서/MAJ 박동식/NNP 박사__01/NNG 박동식/NNP 박사__01/NNG (으)로/JKB 쓰__01/VV
353,분위기/NNG 이내/MAG 온정__03/NNG (으)로/JKB 돌아가/VV
354,우리/NP 돈__01/NNG (으)로/JKB 조/NR 원__01/NNB 넘__01/VV
355,당신/NP 영생자/NNG (으)로/JKB 남/VV
356,금년/NNG 중요__02/NNG 변수__06/NNG 명문대/NNG (으)로/JKB 보이__01/VV
357,이지선/NNP 쇼__02/NNG (으)로/JKB 사람/NNG 뒤집/VV 장본인/NNG
358,교과서/NNG 영어/NNP (으)로/JKB 번역/NNG 것/NNB 쓰__03/VV
359,물론/MAG 같/VA 민족/NNG (으)로/JKB 자랑/NNG
360,민수/NNP 얼굴/NNG (으)로/JKB 혀__01/NNG 빼쭉__02/MAG 내밀/VV
361,강당/NNG 참으로/MAG 꽃밭/NNG (으)로/JKB 변하/VV
362,수소__03/NNG 산소__03/NNG 연료/NNG (으)로/JKB 전기__15/NNG 만들/VV 것/NNB
363,화제__07/NNG 어느새/MAG 여성__01/NNG 거리__01/NNG 흡연/NNG (으)로/JKB 넘어가__01/VV
364,오랜만/NNG 물국수/NNG 점심/NNG (으)로/JKB 하/VV
365,그러나/MAJ 그것/NP 귀양살이/NNG (으)로/JKB 그치/VV
366,당신/NP 대책__03/NNG 위원회/NNG 위원/NNG (으)로/JKB 뽑히/VV
367,마음가짐/NNG 베트남/NNP 말__01/NNG (으)로/JKB 뭐/NP 하/VV
368,대부분/NNG 그렇/VA 이구동성/NNG (으)로/JKB
369,빙긋이/MAG 웃/VV 얼굴/NNG (으)로/JKB 동의__02/NNG
370,현재/MAG 한서중학교/NNP 공립__01/NNG (으)로/JKB 바뀌/VV
371,손__01/NNG (으)로/JKB 쪽__05/NNB 눈__01/NNG 억지로/MAG 벌리__01/VV
372,제품__02/NNG (으)로/JKB 기종__02/NNG 있/VV
373,각오__01/NNG (으)로/JKB 실전__04/NNG 쓰__01/VV
374,식__04/NNB (으)로/JKB 속살거리/VV
375,건석/NNP 눈길__01/NNG 반사__01/NNG (으)로/JKB 공안__01/NNG 향하/VV
376,물론/MAG 그것/NP (으)로/JKB 만사__03/NNG 끝나/VV 것/NNB
377,수혜/NNP 당황/NNG 표정__03/NNG (으)로/JKB 진우/NNP 바라보/VV
378,북한/NNP 책임/NNG (으)로/JKB 보__01/VV
379,사람/NNG 흔히/MAG 비타민/NNG 피로__02/NNG 회복제/NNG (으)로/JKB 알/VV
380,한상철/NNP 번역/NNG (으)로/JKB 무대__06/NNG 올리__01/VV
381,물론/MAG 플러스/NNG 알파__02/NNG 말__01/NNG (으)로/JKB 설명/NNG 수__02/NNB 없/VA
382,물론/MAG 일장__02/NNG 희극__01/NNG 해피/NNG 엔드/NNG (으)로/JKB 끝나/VV
383,최신/NNG 정보__06/NNG 돈__01/NNG (으)로/JKB 주고받/VV 시대__02/NNG
384,신효범/NNP 분__08/NNB 무대__06/NNG 뮤지컬/NNG (으)로/JKB 꾸미/VV 예정__02/NNG
385,위험/NNG 사회__07/NNG 참여/NNG (으)로/JKB 풀/VV
386,수혜/NNP 적잖이/MAG 존경/NNG 시선__03/NNG (으)로/JKB 진우/NNP 올려다보/VV
387,저/NP 교육/NNG 신념__01/NNG (으)로/JKB 살아가/VV
388,그럼/MAG 다시/MAG 사범대/NNG 통폐합/NNG (으)로/JKB 돌아가/VV
389,예술가/NNG 정치가/NNG 못지않/VA 도덕/NNG (으)로/JKB 무장__06/NNG
390,관객/NNG 동참/NNG 영화__01/NNG 강국__01/NNG (으)로/JKB 키우/VV
391,주부__03/NNG 지혜__02/NNG 활용/NNG (으)로/JKB 모으/VV
392,할머니/NNG 울음/NNG 섞이/VV 소리__01/NNG (으)로/JKB 말__01/NNG
393,베트남어/NNP (으)로/JKB 대답/NNG 좀/MAG 하/VV
394,원인__02/NNG 바로/MAG 여자__02/NNG (으)로/JKB 보__01/VV 시각__04/NNG 때문/NNB
395,대사__17/NNG 그대로/MAG 노래__01/NNG (으)로/JKB 부르/VV 것/NNB
396,녀석/NNB 인터뷰/NNG 이것/NP (으)로/JKB 끝나/VV
397,저/NP 알몸/NNG 채__09/NNB (으)로/JKB 눕__01/VV
398,이것/NP (으)로/JKB 평가회/NNG 일단/MAG 끝나/VV
399,초__07/NNB 외도__03/NNG 후__08/NNG 다비/NNP 클레오파트라/NNP (으)로/JKB 돌아오/VV
400,사람/NNG 동정__05/NNG 완전히/MAG 혐오__02/NNG (으)로/JKB 바뀌/VV
401,그것/NP 교통마비/NNG 신호__01/NNG (으)로/JKB 바뀌/VV 때문/NNB
402,인간__01/NNG 얼굴/NNG (으)로/JKB 돌아오/VV
403,일생일대__01/NNG 작품__01/NNG (으)로/JKB 알/VV 최선__02/NNG 다/MAG
404,실험/NNG 예__08/NNG (으)로/JKB 들__04/VV
405,처음/NNG 열심/NNG (으)로/JKB 반대__03/NNG 하/VV
406,최소__02/NNG 노력__01/NNG (으)로/JKB 최대/NNG 효과__01/NNG 얻/VV
407,페인트__02/NNG 도로/NNG 포장__10/NNG 의약품/NNG 등/NNB 원료/NNG (으)로/JKB 쓰이__03/VV
408,그러나/MAJ 작전__01/NNG 실패__02/NNG (으)로/JKB 돌아가/VV
409,서서히/MAG 정상__02/NNG 상태__01/NNG (으)로/JKB 돌/VV
410,만능/NNG 스포츠맨/NNG (으)로/JKB 스키/NNG 즐기/VV
411,나/NP 육손이파/NNP 두목__03/NNG (으)로/JKB 찍히__02/VV 강병호/NNP 인간__01/NNG
412,그것/NP 의미/NNG (으)로/JKB 가득/MAG 차__01/VV 자연물/NNG
413,그녀/NP 흥분/NNG (으)로/JKB 몸__01/NNG 떨__01/VV
414,골목__01/NNG 기역__01/NNG 자__14/NNG (으)로/JKB 꺾어지/VV
415,여관__03/NNG 주인__01/NNG 눈__01/NNG (으)로/JKB 나/NP 쳐다보/VV
416,병석이/NNP 애정__02/NNG 생활사/NNG 식__04/NNB (으)로/JKB 막__05/NNG 오르/VV
417,명란젓/NNG 반__07/NNG (으)로/JKB 썰__01/VV
418,죽바위/NNP 산제__01/NNG 터__01/NNG 혹은/MAG 도당__02/NNG 터__01/NNG (으)로/JKB 불리__04/VV
419,그/NP 건성__01/NNG (으)로/JKB 책__01/NNG 뒤적이/VV
420,넓/VA 신전__11/NNG 내부__04/NNG 소리__01/NNG 빛/NNG (으)로/JKB 안내__01/NNG
421,그러나/MAJ 성태/NNP 묵묵부답/NNG (으)로/JKB 앉/VV
422,군사__04/NNG 독재/NNG 하__04/NNG 작가__01/NNG 대부분/NNG 좌파__01/NNG (으)로/JKB 돌아서/VV
423,이제/MAG 쟝/NNP 얘기/NNG 그것/NP (으)로/JKB 끝나/VV 일__01/NNG
424,가정__06/NNG 경제__04/NNG 바야흐로/MAG 성숙기/NNG (으)로/JKB 접어들/VV
425,미학/NNG (으)로/JKB 들어가__01/VV
426,원칙/NNG (으)로/JKB 돌아가/VV
427,새롬이/NNP 우울/NNG 맘__01/NNG (으)로/JKB 집__01/NNG 돌아오/VV
428,진정/MAG 무관__02/NNG 제왕__01/NNG (으)로/JKB 긍지__02/NNG 보람/NNG 느끼__02/VV
429,과학/NNG 법칙/NNG 세계__02/NNG 세계__02/NNG (으)로/JKB 보이__01/VV
430,다시/MAG 그릇/NNG (으)로/JKB 돌아가/VV
431,이것/NP 전승/NNG 성격__02/NNG (으)로/JKB 이어지/VV 전통__06/NNG 색__03/NNG
432,이때/NNG 해결사/NNG (으)로/JKB 나서/VV 사람/NNG 바로/MAG 안문숙/NNP
433,재목__01/NNG 가구재/NNG 땔감/NNG (으)로/JKB 쓰이__03/VV
434,도이미나/NNP 사실__04/NNG 문제__06/NNG 인물/NNG (으)로/JKB 떠오르/VV
435,말__01/NNG 수혜/NNP 반사__01/NNG (으)로/JKB 뒤__01/NNG 돌아다보/VV
436,결국/NNG 한은옥/NNP 사랑__01/NNG 불발__03/NNG (으)로/JKB 끝나/VV
437,그래서/MAJ 해당__05/NNG 지역__03/NNG 상징/NNG (으)로/JKB 여기/VV
438,일찌감치/MAG 도백/NNG (으)로/JKB 꼽히__01/VV
439,더구나/MAG 옛말/NNG (으)로/JKB 하/VV 보릿고개/NNG
440,현대/NNG 화가__03/NNG (으)로/JKB 최욱경/NNP 있/VV
441,사면__05/NNG 행정__01/NNG 처분/NNG (으)로/JKB 행하/VV
442,아이__01/NNG 통제__02/NNG 대상__11/NNG (으)로/JKB 여기/VV
443,농산물/NNG 수입__02/NNG 개방__04/NNG 기술__01/NNG (으)로/JKB 망하/VV
444,마을__01/NNG 전체__01/NNG 상대__04/NNG (으)로/JKB 혼자__01/NNG 싸우/VV
445,감자__01/NNG 쌀/NNG 모두/MAG 것/NNB (으)로/JKB 먹__02/VV
446,외모__02/NNG (으)로/JKB 틀림없/VA 백인__01/NNG
447,굳이/MAG 신경질/NNG (으)로/JKB 가공__01/NNG 필요/NNG 없/VA
448,외조부/NNG 당신/NP 적임자/NNG (으)로/JKB 보__01/VV 거/NNB
449,큰아이/NNG 문제__06/NNG (으)로/JKB 염려/NNG 끼치__02/VV 것/NNB 한없이/MAG
450,문학__01/NNG 작품__01/NNG (으)로/JKB 치__10/VV 줄거리__01/NNG 요약__02/NNG
451,더욱이/MAG 상업__02/NNG 이해__06/NNG (으)로/JKB 환산__02/NNG 수__02/NNB 없/VA
452,어조__05/NNG (으)로/JKB 묻__03/VV
453,할머니/NNG 어머님/NNG (으)로/JKB 모시/VV 생각__01/NNG
454,정인/NNP 하영/NNP 침묵/NNG (으)로/JKB 바라보/VV
455,반대__03/NNG (으)로/JKB 모/NP 여자__02/NNG 아나운서/NNG 키__01/NNG 워낙/MAG 작__01/VA
456,엉터리/NNG (으)로/JKB 쓰__01/VV
457,그럼/MAJ 최신/NNG 가요__02/NNG (으)로/JKB 곡조/NNG 뽑/VV
458,해미/NNP 떨리__01/VV 목소리/NNG (으)로/JKB 말__01/NNG
459,알뿌리/NNG 약__07/NNG (으)로/JKB 쓰이__03/VV
460,범수/NNP 살/NNB 나이__01/NNG (으)로/JKB 세상__01/NNG 떠나/VV
461,아이__01/NNG 돈__01/NNG (으)로/JKB 보__01/VV 교장__03/NNG
462,땅말벌/NNG 이야기/NNG (으)로/JKB 되돌아가/VV
463,과감히__01/MAG 말__01/NNG (으)로/JKB 바꾸__01/VV
464,모순/NNG 말__01/NNG 가지/NNB 뜻/NNG (으)로/JKB 쓰이__03/VV
465,생각__01/NNG (으)로/JKB 훈아/NNP 머리__01/NNG 어지럽/VA
466,주장__03/NNG 예__08/NNG (으)로/JKB 들__04/VV
467,나/NP 화__06/NNG 잔뜩/MAG 나/VV 목소리/NNG (으)로/JKB 말__01/NNG
468,그녀/NP 그것/NP 썩__01/MAG 다행/NNG (으)로/JKB 여기/VV
469,순식간/NNG 극__04/NNG (으)로/JKB 밀려나/VV
470,바람__01/NNG (으)로/JKB 돌아가/VV
471,한마디/NNG (으)로/JKB 날카롭/VA
472,정문__03/NNG 일대__03/NNG 화염__02/NNG (으)로/JKB 뒤덮이/VV
473,판서__03/NNG 대용__03/NNG (으)로/JKB 활용/NNG 수__02/NNB 있/VV
474,조사__30/NNG 활동__02/NNG 방과__03/NNG 후__08/NNG 그룹__01/NNG (으)로/JKB 이루어지/VV
475,아저씨/NNG 소__03/NNG 팔/VV (으)로/JKB 것/NNB
476,성__07/NNG 화제__07/NNG (으)로/JKB 이야기/NNG 꺼리/VV
477,총__03/NNG 총알/NNG 무엇/NP (으)로/JKB 만들/VV
478,교회법/NNG 학자__01/NNG (으)로/JKB 년__02/NNB 교황__02/NNG 되__01/VV
479,부품/NNG 대량__01/NNG 생산/NNG (으)로/JKB 단가__02/NNG 낮/VA
480,이틀__01/NNG 후__08/NNG 종손__01/NNG 모습__01/NNG (으)로/JKB 돌아오/VV
481,자세__02/NNG (으)로/JKB 작가__01/NNG 탐방/NNG 들어가__01/VV
482,유력__01/NNG 것/NNB (으)로/JKB 알리/VV
483,결과__02/NNG (으)로/JKB 공산주의/NNG 무너지/VV
484,전임__01/NNG 호리에/NNP 행장__03/NNG 영어/NNP (으)로/JKB 회의__04/NNG 하/VV
485,일찌감치/MAG 가문__01/NNG 기둥__01/NNG (으)로/JKB 뽑히/VV
486,영어/NNP (으)로/JKB 말__01/NNG 하/VV
487,그것/NP (으)로/JKB 한국일보사/NNP 주/VV 회/NNB 한국창작문학상/NNP 수상__07/NNG
488,물가__02/NNG 예산__02/NNG 별개/NNG 실__07/NNG (으)로/JKB 족하/VA
489,목적__03/NNG (으)로/JKB 월장__03/NNG 하/VV
490,백세난작식자인/NNG (으)로/JKB 읽/VV
491,수혜/NNP 새침/NNG 표정__03/NNG (으)로/JKB 진우/NNP 올려다보/VV
492,진정/MAG 어리__03/VA 얼굴/NNG (으)로/JKB 말__01/NNG
493,영어/NNP (으)로/JKB 되__01/VV 글/NNG 마찬가지/NNG
494,이제__01/NNG 아찌/NNG 맘__01/NNG 하/VV
495,최/NNP 의원__05/NNG 자신감/NNG 넘치/VV 목소리/NNG (으)로/JKB 말__01/NNG
496,물론/MAG 화폐/NNG 개혁/NNG 조치__04/NNG (으)로/JKB 성공__01/NNG 경우__03/NNG 있/VV
497,사단__05/NNG 법인__02/NNG 한국역술인협회/NNP 부회장/NNG 백운산/NNP 씨/NNB 도움말/NNG (으)로/JKB 알아보/VV
498,헌데/NNG 이것/NP 무지__05/NNG (으)로/JKB 인하__01/VV 타살__01/NNG
499,국토/NNG 꽃밭/NNG (으)로/JKB 만들/VV 만__02/NNB 양__20/NNG
500,직종/NNG 세기__03/NNG 유망__01/NNG 직종/NNG (으)로/JKB 손꼽히/VV
501,이제/MAG 명동성당/NNP 경관__04/NNG 음미/NNG (으)로/JKB 하/VV
502,그러면/MAJ 이제/MAG 앞서/MAG 문제__06/NNG (으)로/JKB 다시/MAG 돌아가/VV
503,이것/NP 또한/MAG 사고__12/NNG 원인__02/NNG (으)로/JKB 꼽히__01/VV
504,경화/NNP 신경질/NNG (으)로/JKB 눈살__01/NNG 잔뜩/MAG 찌푸리/VV
505,중__04/NNB 선전__03/NNG 활동__02/NNG 예__08/NNG (으)로/JKB 들__04/VV
506,그럼/MAG 분명히/MAG 꼴찌/NNG (으)로/JKB 붙/VV 거/NNB
507,특히/MAG 공사__04/NNG 준별/NNG 것/NNB 미덕/NNG (으)로/JKB 알/VV
508,한마디/NNG (으)로/JKB 운__06/NNG 좋/VA
509,오히려/MAG 금과옥조/NNG (으)로/JKB 모시/VV 실정__04/NNG
510,그/NP 목소리/NNG 절망__02/NNG (으)로/JKB 변하/VV
511,심__03/NNG (으)로/JKB 살아가/VV
512,기분__01/NNG 좋/VA 그리고/MAJ 적극/NNG (으)로/JKB 칭찬/NNG
513,내/NP 수고비/NNG (으)로/JKB 데비생/NNG 오천/NR 원__01/NNB 주/VV
514,추__88/NNG 근거/NNG (으)로/JKB 삼__02/VV 말__01/NNG
515,그/NP 표정__03/NNG (으)로/JKB 허리__01/NNG 들썩이/VV
516,어머니/NNG 방금/MAG 전__08/NNG 딴판/NNG (으)로/JKB 길길이/MAG 뛰__01/VV
517,남자__02/NNG 갑자기/MAG 나/NP 필요/NNG (으)로/JKB 하/VV
518,이/NP 우리말/NNG (으)로/JKB 하/VV 것/NNB
519,일__01/NNG (으)로/JKB 오/VV
520,우리/NP 이제/MAG 경제__04/NNG (으)로/JKB 생존/NNG 시대__02/NNG 지나/VV
521,다음__01/NNG 모둠/NNG (으)로/JKB 주제__04/NNG 정하__03/VV
522,그러나/MAJ 음__04/NNG (으)로/JKB 읽/VV 국수__01/NNG 사발__01/NNG
523,일__01/NNG (으)로/JKB 단체__02/NNG 눈치/NNG 보이__01/VV
524,오늘/NNG 짝귀/NNP 기록__02/NNG (으)로/JKB 시찰/NNG 나/VV
525,궁여지책/NNG (으)로/JKB 글/NNG 참/MAG 잘/MAG 쓰__01/VV
526,쉽/VA 말__01/NNG 영어/NNP (으)로/JKB
527,기념__02/NNG (으)로/JKB 우리/NP 한잔/NNG 하/VV
528,그러나/MAJ 식사__03/NNG 술__01/NNG 위주/NNG (으)로/JKB 분위기/NNG 잡__01/VV
529,흔히/MAG 군대__03/NNG 야전__02/NNG 식량__03/NNG (으)로/JKB 쓰이__03/VV
530,문화__01/NNG 결벽/NNG 약질__02/NNG (으)로/JKB 만들/VV
531,상품__03/NNG 수요__06/NNG 공급__02/NNG 합리__01/NNG (으)로/JKB 이루어지/VV
532,이/NP 개/NNB 지금__03/NNG 동명__01/NNG (으)로/JKB 쓰이__03/VV
533,슬프/VA 어조__05/NNG (으)로/JKB 그/NP 혼자__01/NNG 자문자답/NNG
534,특히/MAG 건축__01/NNG 과__04/NNG 지난해/NNG 최고__02/NNG (으)로/JKB 높/VA
535,신문__10/NNG 예__08/NNG (으)로/JKB 들__04/VV 이야기/NNG
536,문제__06/NNG 문제__06/NNG (으)로/JKB 느끼__02/VV 것/NNB 자기/NP 자신__01/NNG
537,그리고/MAJ 그녀/NP 발작/NNG (으)로/JKB 웃음/NNG 터뜨리/VV
538,조윤정/NNP 압도__02/NNG 경기력/NNG (으)로/JKB 완승__01/NNG 거두/VV
539,똑같/VA 방식__01/NNG (으)로/JKB 아까/MAG 전__08/NNG
540,회__13/NNG 접시/NNG 매운탕/NNG 안주__04/NNG (으)로/JKB 부르/VV
541,방외인/NNG 마디__01/NNG (으)로/JKB 세상__01/NNG 등지/VV 사람/NNG
542,그/NP 기다리__01/VV (으)로/JKB 결정__01/NNG
543,오뚝이/NNG 장난/NNG (으)로/JKB 속__01/VV 거/NNB
544,잎/NNG 꽃__01/NNG 흙/NNG (으)로/JKB 가/VV
545,직접/MAG 본론/NNG (으)로/JKB 들어가__01/VV
546,그러/VV 내/NP 곡식/NNG (으)로/JKB 차지__01/NNG 것/NNB
547,차__06/NNG 모두/MAG 거북이/NNG 걸음/NNG (으)로/JKB 기어가/VV
548,사람/NNG 어둠/NNG (으)로/JKB 이루어지/VV 존재/NNG 것/NNB
549,박해수/NNP 폐__03/NNG 되__01/VV 얼굴/NNG (으)로/JKB 말__01/NNG
550,그러나/MAJ 정도__11/NNG (으)로/JKB 민심/NNG 가라앉/VV
551,물론/MAG 권력__02/NNG (으)로/JKB 밀__01/VV 것/NNB
552,차차/MAG 의논/NNG (으)로/JKB 하/VV
553,동준/NNP 표정__03/NNG (으)로/JKB 투덜거리/VV
554,글자/NNG (으)로/JKB 시작__01/NNG 문장__02/NNG 쓰__01/VV
555,청년/NNG 흡족/NNG 얼굴/NNG (으)로/JKB 돌아가/VV
556,이번__01/NNG 콩쿠르/NNG 참가__01/NNG (으)로/JKB 실망__02/NNG 많/VA
557,한문/NNG (으)로/JKB 되__01/VV 4구체/NNG 가요__02/NNG
558,그러나/MAJ 강의/NNG 아직/MAG 일본어/NNP (으)로/JKB 하/VV 형편__01/NNG
559,가게/NNG 마찬가지/NNG (으)로/JKB 문__05/NNG 닫히/VV
560,미셸/NNP 출세__01/NNG 결과__02/NNG (으)로/JKB 보__01/VV 거/NNB
561,그/NP 노골__03/NNG (으)로/JKB 일__01/NNG 불만/NNG 터트리/VV
562,그/NP 약간/MAG 근심__01/NNG 차__01/VV 목소리/NNG (으)로/JKB 말__01/NNG
563,간통죄/NNG (으)로/JKB 사형__01/NNG 안/MAG 받__01/VV
564,한우__03/NNG 가운데/NNG 제일__04/NNG (으)로/JKB 치__10/VV 것/NNB 암소__01/NNG
565,전을룡/NNP 씨/NNB 말투/NNG (으)로/JKB 입/NNG 열__02/VV
566,이덕화/NNP 년대/NNB 스피드/NNG (으)로/JKB 이름/NNG 떨치__01/VV
567,먼저/MAG 사각__04/NNG 모서리__01/NNG 부분__01/NNG 삼각__01/NNG (으)로/JKB 자르__01/VV
568,현지__03/NNG 사람/NNG 실제__02/NNG 증언/NNG 토대/NNG (으)로/JKB 하/VV 장편__02/NNG 소설__03/NNG
569,동해안/NNG 가까이/MAG 두/VV 경주/NNP 여행지/NNG (으)로/JKB 인기__01/NNG
570,그녀/NP 잠__01/NNG 깨우__01/VV 정도__11/NNG (으)로/JKB
571,암흑/NNG 시__13/NNG 유일__06/NNG 진실__02/NNG 표현/NNG (으)로/JKB 보이__01/VV
572,나/NP 프리차드/NNP 박사__01/NNG 견해__02/NNG 쓰레기/NNG (으)로/JKB 보__01/VV
573,이승범/NNP 씨/NNB 역시/MAG 스스로/NNG 조바심__01/NNG (으)로/JKB 말문__01/NNG 열__02/VV
574,나/NP 놈/NNB (으)로/JKB 알/VV
575,그러면/MAJ 년__02/NNB 초__03/NNB 한반도/NNP 상황__02/NNG (으)로/JKB 되돌아가/VV
576,마법/NNG 언어__01/NNG (으)로/JKB 쓰__01/VV 근__88/NNG 현대사/NNG 풍자__03/NNG
577,그런데/MAJ 가운데/NNG 주인공/NNG 보통/MAG 남녀/NNG 합장__03/NNG (으)로/JKB 되__01/VV
578,다시/MAG 번/NNB 진심__01/NNG (으)로/JKB 감사__08/NNG 드리__01/VV
579,여인__01/NNG 애소__02/NNG 눈빛__01/NNG (으)로/JKB 노승__02/NNG 올려다보/VV
580,문원동/NNP 통__16/NNG 윗배랭이/NNP 마을__01/NNG (으)로/JKB 불리__04/VV
581,아버지/NNG 말__01/NNG (으)로/JKB 어머니/NNG 이르__02/VV
582,포르투갈/NNP 경기__11/NNG 그/NP 놀랍/VA 정도__11/NNG (으)로/JKB 여유/NNG
583,정신일도/NNG 하사불성/NNG 자세__02/NNG (으)로/JKB 나가/VV
584,파라오/NNG 태양신/NNG 아들/NNG (으)로/JKB 여기/VV
585,사범__03/NNG 학교/NNG 국민/NNG 학교/NNG 교사__09/NNG 양성__10/NNG 목적__003/NNG (으)로/JKB 하/VV 교육/NNG 기관__11/NNG
586,담양/NNP 아직/MAG 누구/NP 죽제공/NNG 명산지/NNG (으)로/JKB 치__02/VV
587,둘째/NR 여유/NNG 있/VV 마음__01/NNG (으)로/JKB 천천히/MAG 말__01/NNG
588,문화__01/NNG 차이/NNG (으)로/JKB 보__01/VV
589,우리/NP 문장__02/NNG (으)로/JKB 선보이/VV
590,대가__06/NNG (으)로/JKB 미국/NNP 앵커/NNG 비싸/VA
591,교주__06/NNG 자세__02/NNG (으)로/JKB 고함__01/NNG 지르__03/VV
592,그래두/MAJ 꼬마/NNG 강__01/NNG 댓금/NNG (으)로/JKB 주/VV 거/NNB
593,김동원/NNP 한국/NNP 로렌스/NNP 올리비에/NNP (으)로/JKB 불리__04/VV
594,피부__02/NNG 미용/NNG 집중__02/NNG (으)로/JKB 배우__01/VV
595,우리/NP 문화재/NNG 하나하나/NNG 생명체/NNG (으)로/JKB 대하__02/VV
596,나/NP 건성__01/NNG (으)로/JKB 고개__01/NNG 끄덕거리/VV
597,박/NNP 사장__15/NNG 중남미/NNP 돌파구/NNG (으)로/JKB 삼__02/VV
598,내일/NNG 아침/NNG 원__01/NNB 품값/NNG (으)로/JKB 주/VV
599,순경__02/NNG 흥미/NNG 없/VA 말투/NNG (으)로/JKB 말__01/NNG
