Number,Sentence
433,재목__01/NNG 은/JX 가구재/NNG 나/JC 땔감/NNG (으)로/JKB 쓰이__03/VV ᆫ다/EF ./SF
434,그/MM 도이미나/NNP 가/JKS 사실__04/NNG 은/JX 문제__06/NNG 의/JKG 인물/NNG (으)로/JKB 떠오르/VV 았/EP 습니다/EF ./SF
435,그/MM 말__01/NNG 에/JKB 수혜/NNP 가/JKS 반사__01/NNG 적/XSN (으)로/JKB 뒤__01/NNG 를/JKO 돌아다보/VV 았/EP 다/EF ./SF
436,결국/NNG 한은옥/NNP 의/JKG 사랑__01/NNG 은/JX 불발__03/NNG (으)로/JKB 끝나/VV 고/EC 말/VX 았/EP 다/EF ./SF
437,그래서/MAJ 해당__05/NNG 지역__03/NNG 의/JKG 상징/NNG (으)로/JKB 까지/JX 여기/VV 어/EC 지/VX 었었/EP 다/EF ./SF
438,일찌감치/MAG 도백/NNG (으)로/JKB 꼽히__01/VV 어/EC 오/VX 았/EP 다/EF ./SF
439,더구나/MAG 옛말/NNG (으)로/JKB 하/VV 면/EC 보릿고개/NNG 아니/VCN ᄇ니까/EF ./SF
440,현대/NNG 의/JKG 화가__03/NNG (으)로/JKB 는/JX 최욱경/NNP 도/JX 있/VV 어/EF ./SF
441,특별/XR 사면__05/NNG 은/JX 행정__01/NNG 처분/NNG (으)로/JKB 행하/VV ᆫ다/EF ./SF
442,아이__01/NNG 들/XSN 을/JKO 통제__02/NNG 의/JKG 대상__11/NNG (으)로/JKB 여기/VV 지/EC 말/VX 아라/EF ./SF '/SS
443,"/SS 농산물/NNG 수입__02/NNG 개방__04/NNG 새/MM 기술__01/NNG (으)로/JKB 망하/VV 아/EC 먹/VX 자/EF !/SF "/SS
444,마을__01/NNG 전체__01/NNG 를/JKO 상대__04/NNG (으)로/JKB 혼자__01/NNG 서/JKS 싸우/VV 고/EC 있/VX 어/EF ./SF
445,감자__01/NNG 이/VCP 건/EC 쌀/NNG 이/VCP 건/EC 모두/MAG 생/XPN 것/NNB (으)로/JKB 먹__02/VV 는대요/EF ./SF
446,외모__02/NNG (으)로/JKB 는/JX 틀림없/VA 는/ETM 백인__01/NNG 이/VCP 었/EP 다/EF ./SF
447,굳이/MAG 신경질/NNG 적/XSN (으)로/JKB 가공__01/NNG 하/XSV ᆯ/ETM 필요/NNG 가/JKS 없/VA 다/EF ./SF
448,외조부/NNG 님/XSN 은/JX 당신/NP 을/JKO 적임자/NNG (으)로/JKB 보__01/VV 시/EP ᆫ/ETM 거/NNB 이/VCP 에요/EF ./SF
449,큰아이/NNG 문제__06/NNG (으)로/JKB 염려/NNG 를/JKO 끼치__02/VV ᆫ/ETM 것/NNB 은/JX 한없이/MAG 송구/XR 스럽/XSA 다/EF ./SF
450,문학__01/NNG 작품__01/NNG (으)로/JKB 치__10/VV ᆫ다면/EC 줄거리__01/NNG 요약__02/NNG 이/VCP 다/EF ./SF
451,더욱이/MAG 상업__02/NNG 적/XSN 이해__06/NNG (으)로/JKB 환산__02/NNG 하/XSV ᆯ/ETM 수__02/NNB 없/VA 다/EF ./SF
452,조용/XR 하/XSA 고/EC 상냥/XR 하/XSA ᆫ/ETM 어조__05/NNG (으)로/JKB 묻__03/VV 는다/EF ./SF
453,할머니/NNG 를/JKO 어머님/NNG (으)로/JKB 모시/VV 려는/ETM 생각__01/NNG 에서/JKB 이/VCP 었/EP 죠/EF ./SF
454,그런/MM 정인/NNP 을/JKO 하영/NNP 은/JX 침묵/NNG (으)로/JKB 바라보/VV 고/EC 만/JX 있/VX 다/EF ./SF
455,반대__03/NNG (으)로/JKB Y/SL 모/NP 여자__02/NNG 아나운서/NNG 는/JX 키__01/NNG 가/JKS 워낙/MAG 작__01/VA 다/EF ./SF
456,엉터리/NNG (으)로/JKB 쓰__01/VV 지/EC 않/VX 으려고요/EF ./SF
457,그럼/MAJ 최신/NNG 가요__02/NNG (으)로/JKB 한/MM 곡조/NNG 뽑/VV 아/EC 보/VX 아/EF ./SF "/SS
458,해미/NNP 가/JKS 떨리__01/VV 는/ETM 목소리/NNG (으)로/JKB 말__01/NNG 하/XSV 았/EP 다/EF ./SF
459,알뿌리/NNG 는/JX 약__07/NNG (으)로/JKB 도/JX 쓰이__03/VV ᆫ다/EF ./SF
460,범수/NNP 는/JX 만/MM 15/SN 살/NNB 의/JKG 나이__01/NNG (으)로/JKB 세상__01/NNG 을/JKO 떠나/VV 았/EP 다/EF ./SF
461,아이__01/NNG 들/XSN 을/JKO 돈__01/NNG (으)로/JKB 보__01/VV 는/ETM 교장__03/NNG 이/VCP 다/EF ./SF
462,땅말벌/NNG 이야기/NNG (으)로/JKB 되돌아가/VV 자/EF ./SF
463,과감히__01/MAG 다른/MM 말__01/NNG (으)로/JKB 바꾸__01/VV 자/EF ./SF
464,'/SS 모순/NNG '/SS 이/VCP 란/ETM 말__01/NNG 은/JX 여러/MM 가지/NNB 뜻/NNG (으)로/JKB 쓰이__03/VV ᆫ다/EF ./SF
465,이런/MM 생각__01/NNG (으)로/JKB 훈아/NNP 는/JX 머리__01/NNG 가/JKS 어지럽/VA 었/EP 다/EF ./SF
466,주장__03/NNG 을/JKO 예__08/NNG (으)로/JKB 들__04/VV 어/EC 보/VX 자/EF ./SF
467,나/NP 는/JX 화__06/NNG 가/JKS 잔뜩/MAG 나/VV ᆫ/ETM 목소리/NNG (으)로/JKB 말__01/NNG 하/XSV 았/EP 다/EF ./SF
468,그녀/NP 는/JX 그것/NP 을/JKO 썩__01/MAG 다행/NNG (으)로/JKB 여기/VV 었/EP 다/EF ./SF
469,순식간/NNG 에/JKB 극__04/NNG (으)로/JKB 밀려나/VV 았/EP 다/EF ./SF
470,바람__01/NNG (으)로/JKB 돌아가/VV 라/EC
471,한마디/NNG (으)로/JKB 날카롭/VA 다/EF ./SF
472,정문__03/NNG 일대__03/NNG 가/JKS 화염__02/NNG (으)로/JKB 뒤덮이/VV 었/EP 다/EF ./SF
473,판서__03/NNG 대용__03/NNG (으)로/JKB 활용/NNG 하/XSV ᆯ/ETM 수__02/NNB 도/JX 있/VV 다/EF ./SF
474,이/MM 조사__30/NNG 활동__02/NNG 은/JX 방과__03/NNG 후__08/NNG 에/JKB 그룹__01/NNG 별/XSN (으)로/JKB 이루어지/VV 었/EP 다/EF ./SF
475,아저씨/NNG 는/JX 그/MM 소__03/NNG 를/JKO 팔/VV 기/ETN (으)로/JKB 하/VX ᆫ/ETM 것/NNB 이/VCP ᄇ니다/EF ./SF
476,성__07/NNG 을/JKO 화제__07/NNG (으)로/JKB 이야기/NNG 하/XSV 기/ETN 를/JKO 꺼리/VV 어/EC 하/VX 았/EP 다/EF ./SF
477,이__05/MM 총__03/NNG 의/JKG 총알/NNG 은/JX 무엇/NP (으)로/JKB 만들/VV 지/EF ?/SF "/SS
478,교회법/NNG 학자__01/NNG (으)로/JKB 1294/SN 년__02/NNB 에/JKB 교황__02/NNG 이/JKC 되__01/VV 었/EP 다/EF ./SF
479,부품/NNG 의/JKG 대량__01/NNG 생산/NNG (으)로/JKB ,/SP 단가__02/NNG 가/JKS 낮/VA 아/EC 지/VX ᄇ니다/EF ./SF
480,이틀__01/NNG 후__08/NNG 종손__01/NNG 은/JX 늠름/XR 하/XSA ᆫ/ETM 모습__01/NNG (으)로/JKB 돌아오/VV 았/EP 다/EF ./SF
481,그/MM 자세__02/NNG (으)로/JKB '/SS 작가__01/NNG 탐방/NNG '/SS 에/JKB 들어가__01/VV 자/EF ./SF
482,유력__01/NNG 하/XSA ᆫ/ETM 것/NNB (으)로/JKB 알리/VV 어/EC 지/VX 었/EP 다/EF ./SF
483,그/MM 결과__02/NNG (으)로/JKB 공산주의/NNG 는/JX 허망/XR 하/XSA 게/EC 무너지/VV 고/EC 말/VX 았/EP 다/EF ./SF
484,전임__01/NNG 호리에/NNP 행장__03/NNG 은/JX 영어/NNP (으)로/JKB 회의__04/NNG 를/JKO 하/VV 았었/EP 다/EF ./SF
485,일찌감치/MAG 가문__01/NNG 의/JKG 기둥__01/NNG (으)로/JKB 뽑히/VV 었/EP 다니까/EF ./SF
486,영어/NNP (으)로/JKB 말__01/NNG 을/JKO 하/VV 았/EP 다/EF ./SF
487,그것/NP (으)로/JKB 한국일보사/NNP 가/JKS 주/VV 는/ETM 제/XPN 23/SN 회/NNB 한국창작문학상/NNP 수상__07/NNG ./SF
488,물가__02/NNG 와/JC 예산__02/NNG 은/JX 별개/NNG 의/JKG '/SS 실__07/NNG '/SS (으)로/JKB 도/JX 족하/VA 다/EF ./SF
489,"/SS 그럼/IC ,/SP 무슨/MM 목적__03/NNG (으)로/JKB 월장__03/NNG 을/JKO 하/VV 았/EP 어/EF ?/SF "/SS
490,백세난작식자인/NNG (으)로/JKB 읽/VV 어야지/EF ./SF
491,수혜/NNP 가/JKS 새침/NNG 하/XSA ᆫ/ETM 표정__03/NNG (으)로/JKB 진우/NNP 를/JKO 올려다보/VV 았/EP 다/EF ./SF
492,진정/MAG 어리__03/VA ᆫ/ETM 얼굴/NNG (으)로/JKB 말__01/NNG 하/XSV 았/EP 다/EF ./SF
493,영어/NNP (으)로/JKB 되__01/VV ᆫ/ETM 글/NNG 에서/JKB 도/JX 마찬가지/NNG 이/VCP 다/EF ./SF
494,이제__01/NNG ᆫ/JX 아찌/NNG 맘__01/NNG 대로/JKB 하/VV 시/EP 어요/EF ./SF
495,최/NNP 의원__05/NNG 이/JKS 자신감/NNG 넘치/VV 는/ETM 목소리/NNG (으)로/JKB 말__01/NNG 하/XSV 았/EP 다/EF ./SF
496,물론/MAG 화폐/NNG 개혁/NNG 조치__04/NNG (으)로/JKB 성공__01/NNG 하/XSV ᆫ/ETM 경우__03/NNG 도/JX 있/VV 다/EF ./SF
497,사단__05/NNG 법인__02/NNG 한국역술인협회/NNP 부회장/NNG 백운산/NNP 씨/NNB 의/JKG 도움말/NNG (으)로/JKB 알아보/VV 았/EP 다/EF ./SF
498,헌데/NNG 이것/NP 은/JX 가공/XR 하/XSA ᆯ/ETM 무지__05/NNG (으)로/JKB 인하__01/VV ᆫ/ETM 타살__01/NNG 이/VCP 다/EF ./SF
499,전__07/MM 국토/NNG 를/JKO 꽃밭/NNG (으)로/JKB 만들/VV 만__02/NNB 하/XSA ᆫ/ETM 양__20/NNG 이/VCP 다/EF ./SF
500,이/MM 직종/NNG 은/JX 21/SN 세기__03/NNG 의/JKG 유망__01/NNG 직종/NNG (으)로/JKB 손꼽히/VV ᆫ다/EF ./SF
501,이제/MAG 명동성당/NNP 의/JKG 경관__04/NNG 을/JKO 음미/NNG 하/XSV 아/EC 보/VX 기/ETN (으)로/JKB 하/VV 자/EF ./SF
502,"/SS 그러면/MAJ 여보게나/IC ,/SP 이제/MAG 앞서/MAG 의/JKG 문제__06/NNG (으)로/JKB 다시/MAG 돌아가/VV 세/EF ./SF
503,이것/NP 또한/MAG 사고__12/NNG 의/JKG 원인__02/NNG (으)로/JKB 꼽히__01/VV ᆫ다/EF ./SF
504,경화/NNP 는/JX 신경질/NNG 적/XSN (으)로/JKB 눈살__01/NNG 을/JKO 잔뜩/MAG 찌푸리/VV 었/EP 다/EF ./SF
505,이/MM 중__04/NNB 에서/JKB 선전__03/NNG 활동__02/NNG 을/JKO 예__08/NNG (으)로/JKB 들__04/VV 어/EC 보/VX 겠/EP 다/EF ./SF
506,그럼/MAG 분명히/MAG 꼴찌/NNG (으)로/JKB 붙/VV 었/EP 을/ETM 거/NNB 이/VCP 야/EF ./SF
507,특히/MAG 공사__04/NNG 를/JKO 준별/NNG 하/XSV 는/ETM 것/NNB 을/JKO 미덕/NNG (으)로/JKB 알/VV 았/EP 다/EF ./SF
508,한마디/NNG (으)로/JKB 운__06/NNG 이/JKS 좋/VA 았/EP 다/EF ./SF
509,오히려/MAG 금과옥조/NNG (으)로/JKB 모시/VV 고/EC 있/VX 는/ETM 실정__04/NNG 이/VCP 다/EF ./SF
510,그/NP 의/JKG 목소리/NNG 는/JX 절망__02/NNG 적/XSN (으)로/JKB 변하/VV 았/EP 다/EF ./SF
511,「/SS 무신/MM 심__03/NNG (으)로/JKB 살아가/VV ᆯ꼬/EF ./SF 」/SS
512,기분__01/NNG 좋/VA 게/EC ,/SP 그리고/MAJ 적극/NNG 적/XSN (으)로/JKB 칭찬/NNG 하/XSV 자/EF ./SF
513,내/NP 가/JKS 수고비/NNG (으)로/JKB 데비생/NNG (/SS 오천/NR 원__01/NNB )/SS 주/VV ᆯ께/EF ./SF ]/SS
514,'/SS 추__88/NNG '/SS 는/JX 근거/NNG (으)로/JKB 삼__02/VV 는다는/ETM 말__01/NNG 이/VCP 다/EF ./SF
515,그/NP 는/JX 단호/XR 하/XSA ᆫ/ETM 표정__03/NNG (으)로/JKB 허리__01/NNG 를/JKO 들썩이/VV 었/EP 다/EF ./SF
516,어머니/NNG 는/JX 방금/MAG 전__08/NNG 과/JKB 는/JX 딴판/NNG (으)로/JKB 길길이/MAG 뛰__01/VV 었/EP 다/EF ./SF
517,그/MM 남자__02/NNG 가/JKS 갑자기/MAG 나/NP ᆯ/JKO 필요/NNG (으)로/JKB 하/VV 았/EP 어/EF ./SF
518,이/NP 를/JKO 순/MM 우리말/NNG (으)로/JKB 하/VV 아/EC 보/VX 자는/ETM 것/NNB 이/VCP ᄇ니다/EF ./SF
519,무슨/MM 일__01/NNG (으)로/JKB 오/VV 시/EP 었/EP 어요/EF ?/SF
520,우리/NP 는/JX 이제/MAG 경제__04/NNG 적/XSN (으)로/JKB 생존/NNG 의/JKG 시대__02/NNG 는/JX 지나/VV 았/EP 다/EF ./SF
521,그/MM 다음__01/NNG 에/JKB 는/JX 모둠/NNG 별/XSN (으)로/JKB 주제__04/NNG 를/JKO 정하__03/VV 도록/EC 하/VX ᆫ다/EF ./SF
522,그러나/MAJ 음__04/NNG (으)로/JKB 읽/VV 으면/EC "/SS 국수__01/NNG 한/MM 사발__01/NNG "/SS 이/VCP 다/EF ./SF
523,이런/MM 일__01/NNG 들/XSN (으)로/JKB 단체__02/NNG 에서/JKB 눈치/NNG 가/JKS 보이__01/VV ᆫ다/EF ./SF
524,오늘/NNG 부터/JX 짝귀/NNP 가/JKS 기록__02/NNG (으)로/JKB 시찰/NNG 나/VV 았/EP 다/EF ./SF
525,궁여지책/NNG (으)로/JKB "/SS 글/NNG 을/JKO 참/MAG 잘/MAG 쓰__01/VV 었/EP 구나/EF ./SF
526,쉽/VA 게/EC 말__01/NNG 하/XSV 면/EC 영어/NNP (으)로/JKB '/SS The/SL beauty/SL '/SS 이/VCP 지요/EF ./SF
527,기념__02/NNG (으)로/JKB 우리/NP 한잔/NNG 씩/XSN 하/VV 자/EF ./SF "/SS
528,그러나/MAJ 식사__03/NNG 보다/JKB 는/JX 술__01/NNG 위주/NNG (으)로/JKB 분위기/NNG 를/JKO 잡__01/VV 아/EC 나가/VX ᆫ다/EF ./SF
529,흔히/MAG 군대__03/NNG 의/JKG 야전__02/NNG 식량__03/NNG (으)로/JKB 쓰이__03/VV ᆫ다/EF ./SF
530,문화__01/NNG 적/XSN 결벽/NNG 은/JX 약질__02/NNG (으)로/JKB 만들/VV ᆫ다/EF ./SF
531,상품__03/NNG 의/JKG 수요__06/NNG 공급__02/NNG 이/JKS 합리__01/NNG 적/XSN (으)로/JKB 이루어지/VV ᆫ다/EF ./SF
532,이/NP 들/XSN 몇/MM 개/NNB 는/JX 지금__03/NNG 도/JX 동명__01/NNG (으)로/JKB 쓰이__03/VV 고/EC 있/VX 다/EF ./SF
533,슬프/VA ᆫ/ETM 어조__05/NNG (으)로/JKB 그/NP 가/JKS 혼자__01/NNG 자문자답/NNG 하/XSV 았/EP 다/EF ./SF
534,특히/MAG 건축__01/NNG 과__04/NNG 는/JX 지난해/NNG 에/JKB 최고__02/NNG (으)로/JKB 높/VA 았/EP 다/EF ./SF
535,신문__10/NNG 을/JKO 예__08/NNG (으)로/JKB 들__04/VV 어/EC 이야기/NNG 하/XSV 아/EC 보/VX 자/EF ./SF
536,문제__06/NNG 를/JKO 문제__06/NNG (으)로/JKB 느끼__02/VV 는/ETM 것/NNB 은/JX 자기/NP 자신__01/NNG 이/VCP 다/EF ./SF
537,그리고/MAJ 그녀/NP 는/JX 발작/NNG 적/XSN (으)로/JKB 웃음/NNG 을/JKO 터뜨리/VV 었/EP 다/EF ./SF
538,조윤정/NNP 은/JX 압도__02/NNG 적/XSN 이/VCP ᆫ/ETM 경기력/NNG (으)로/JKB 완승__01/NNG 을/JKO 거두/VV 었/EP 다/EF ./SF
539,똑같/VA 은/ETM 방식__01/NNG (으)로/JKB ,/SP 아까/MAG 전__08/NNG 보다/JKB 는/JX 능숙/XR 하/XSA 게/EF ./SF
540,회__13/NNG 한/MM 접시/NNG 와/JC 매운탕/NNG 을/JKO 안주__04/NNG (으)로/JKB 부르/VV 었/EP 다/EF ./SF
541,방외인/NNG 이란/JX 한/MM 마디__01/NNG (으)로/JKB 세상__01/NNG 을/JKO 등지/VV ᆫ/ETM 사람/NNG 이/VCP 다/EF ./SF
542,그/NP 는/JX 기다리__01/VV 기/ETN (으)로/JKB 결정__01/NNG 하/XSV 았/EP 다/EF ./SF
543,이런/MM 오뚝이/NNG 장난/NNG (으)로/JKB ᆫ/JX 속__01/VV 지/EC 않/VX 을/ETM 거/NNB 이/VCP 요/EF ./SF "/SS
544,한/MM 잎/NNG 씩/XSN 꽃__01/NNG 은/JX 흙/NNG (으)로/JKB 가/VV 네/EF ./SF
545,직접/MAG 본론/NNG (으)로/JKB 들어가__01/VV ᆫ다/EF ./SF
546,그러/VV 니/EC 내/NP 가/JKS 곡식/NNG (으)로/JKB 차지__01/NNG 하/XSV 는/ETM 것/NNB 이/VCP 여/EF ./SF
547,차__06/NNG 들/XSN 이/JKS 모두/MAG 거북이/NNG 걸음/NNG (으)로/JKB 기어가/VV ᄇ니다/EF ./SF
548,사람/NNG 이란/JX 어둠/NNG (으)로/JKB 이루어지/VV ᆫ/ETM 존재/NNG 이/VCP 라는/ETM 것/NNB 을/JKO ./SF
549,박해수/NNP 가/JKS 폐__03/NNG 가/JKC 되__01/VV ᆫ다는/ETM 얼굴/NNG (으)로/JKB 말__01/NNG 하/XSV 았/EP 다/EF ./SF
550,그러나/MAJ 그/MM 정도__11/NNG (으)로/JKB 는/JX 민심/NNG 이/JKS 가라앉/VV 지/EC 않/VX 았/EP 다/EF ./SF
551,물론/MAG 권력__02/NNG (으)로/JKB 밀__01/VV 는/ETM 것/NNB 이/VCP ᄇ지요/EF ./SF
552,"/SS 차차/MAG 의논/NNG 하/XSV 아/EC 보/VX 기/ETN (으)로/JKB 하/VV 지/EF ./SF "/SS
553,동준/NNP 이/JKS 억울/XR 하/XSA ᆫ/ETM 표정__03/NNG (으)로/JKB 투덜거리/VV 었/EP 다/EF ./SF
554,글자/NNG (으)로/JKB 시작__01/NNG 하/XSV 는/ETM 문장__02/NNG 을/JKO 쓰__01/VV 어/EC 보/VX 자/EF ./SF
555,청년/NNG 은/JX 흡족/NNG 하/XSA ᆫ/ETM 얼굴/NNG (으)로/JKB 돌아가/VV 았/EP 다/EF ./SF
556,이번__01/NNG 콩쿠르/NNG 참가__01/NNG (으)로/JKB 실망__02/NNG 이/JKS 많/VA 았/EP 는데/EC …/SE ./SF
557,한문/NNG (으)로/JKB 되__01/VV ᆫ/ETM 4구체/NNG 가요__02/NNG 이/VCP 다/EF ./SF
558,그러나/MAJ 강의/NNG 는/JX 아직/MAG 일본어/NNP (으)로/JKB 하/VV 아야/EC 하/VX 는/ETM 형편__01/NNG 이/VCP 다/EF ./SF
559,다른/MM 가게/NNG 도/JX 마찬가지/NNG (으)로/JKB 문__05/NNG 이/JKS 닫히/VV 어/EC 있/VX 었/EP 다/EF ./SF
560,미셸/NNP :/SP 출세__01/NNG 는/JX 결과__02/NNG (으)로/JKB 보__01/VV 아야/EC 하/VX 는/ETM 거/NNB 아니/VCN 야/EF ?/SF
561,그/NP 는/JX 노골__03/NNG 적/XSN (으)로/JKB 모든/MM 일__01/NNG 에/JKB 불만/NNG 을/JKO 터트리/VV 었/EP 다/EF ./SF
562,그/NP 는/JX 약간/MAG 근심__01/NNG 에/JKB 차__01/VV ᆫ/ETM 목소리/NNG (으)로/JKB 말__01/NNG 하/XSV 았/EP 다/EF ./SF
563,"/SS 간통죄/NNG (으)로/JKB 는/JX 사형__01/NNG 까지/JX 안/MAG 받__01/VV 습니다/EF ./SF "/SS
564,한우__03/NNG 가운데/NNG 제일__04/NNG (으)로/JKB 치__10/VV 어/EC 주/VX 는/ETM 것/NNB 은/JX 암소__01/NNG 이/VCP 다/EF ./SF
565,전을룡/NNP 씨/NNB 가/JKS 두런두런/XR 하/XSA ᆫ/ETM 말투/NNG (으)로/JKB 입/NNG 을/JKO 열__02/VV 었/EP 다/EF ./SF
566,이덕화/NNP 는/JX 1980/SN 년대/NNB 에/JKB 스피드/NNG 광/XSN (으)로/JKB 이름/NNG 을/JKO 떨치__01/VV 었었/EP 다/EF ./SF
567,먼저/MAG 사각__04/NNG 형/XSN 의/JKG 모서리__01/NNG 부분__01/NNG 을/JKO 삼각__01/NNG 형/XSN (으)로/JKB 자르__01/VV ᆫ다/EF ./SF
568,현지__03/NNG 사람/NNG 들/XSN 의/JKG 실제__02/NNG 증언/NNG 을/JKO 토대/NNG (으)로/JKB 하/VV ᆫ/ETM 장편__02/NNG 소설__03/NNG ./SF
569,동해안/NNG 을/JKO 가까이/MAG 두/VV 고/EC 있/VX 는/ETM 경주/NNP 도/JX 여행지/NNG (으)로/JKB 인기__01/NNG ./SF
570,그녀/NP 의/JKG 잠__01/NNG 을/JKO 깨우__01/VV 지/EC 는/JX 않/VX 을/ETM 정도__11/NNG (으)로/JKB 만/JX ./SF
571,암흑/NNG 시__13/NNG 만/JX 이/JKS 유일__06/NNG 하/XSA ᆫ/ETM 진실__02/NNG 의/JKG 표현/NNG (으)로/JKB 보이__01/VV ᆫ다/EF ./SF
572,</SS 나/NP 는/JX 프리차드/NNP 박사__01/NNG 의/JKG 견해__02/NNG 를/JKO 쓰레기/NNG (으)로/JKB 보__01/VV ᆫ다/EF ./SF
573,이승범/NNP 씨/NNB 는/JX 역시/MAG 스스로/NNG 의/JKG 조바심__01/NNG (으)로/JKB 말문__01/NNG 을/JKO 열__02/VV 었/EP 다/EF ./SF
574,"/SS 나/NP ᆯ/JKO 그런/MM 놈/NNB (으)로/JKB 알/VV 았/EP 냐/EF ./SF
575,그러면/MAJ 1945/SN 년__02/NNB 초__03/NNB 의/JKG 한반도/NNP 상황__02/NNG (으)로/JKB 되돌아가/VV 아/EC 보/VX 자/EF ./SF
576,*/SW '/SS 마법/NNG 의/JKG 언어__01/NNG '/SS (으)로/JKB 쓰__01/VV ᆫ/ETM 근__88/NNG 현대사/NNG 풍자__03/NNG
577,그런데/MAJ 가운데/NNG 주인공/NNG 들/XSN 은/JX 보통/MAG 남녀/NNG 합장__03/NNG (으)로/JKB 되__01/VV 어/EC 있/VX 다/EF ./SF
578,다시/MAG 한/MM 번/NNB 진심__01/NNG (으)로/JKB 감사__08/NNG 드리__01/VV 어요/EF ./SF "/SS
579,여인__01/NNG 은/JX 애소__02/NNG 하/XSV 는/ETM 눈빛__01/NNG (으)로/JKB 노승__02/NNG 을/JKO 올려다보/VV ᆫ다/EF ./SF
580,문원동/NNP 5/SN 통__16/NNG 은/JX 윗배랭이/NNP 마을__01/NNG (으)로/JKB 불리__04/VV ᆫ다/EF ./SF
581,아버지/NNG 는/JX 나직/XR 하/XSA 게/EC 여러/MM 말__01/NNG (으)로/JKB 어머니/NNG 께/JKB 이르__02/VV 었/EP 다/EF ./SF
582,포르투갈/NNP 경기__11/NNG 에서/JKB 그/NP 는/JX 놀랍/VA ᆯ/ETM 정도__11/NNG (으)로/JKB 여유/NNG 롭/XSA 었/EP 다/EF ./SF
583,정신일도/NNG 하사불성/NNG (/SS 精神一到何事不成/SH )/SS 이/VCP 라는/ETM 자세__02/NNG (으)로/JKB 나가/VV 아야/EC 하/VX ᆫ다/EF ./SF
584,파라오/NNG 는/JX 태양신/NNG 의/JKG 아들/NNG (으)로/JKB 여기/VV 어/EC 지/VX 었/EP 습니다/EF ./SF
585,사범__03/NNG 학교/NNG 국민/NNG 학교/NNG 교사__09/NNG 양성__10/NNG 을/JKO 목적__003/NNG (으)로/JKB 하/VV 는/ETM 교육/NNG 기관__11/NNG ./SF
586,담양/NNP 이/VCP 라면/EC 아직/MAG 도/JX 누구/NP 나/JX 죽제공/NNG 의/JKG 명산지/NNG (으)로/JKB 치__02/VV ᆫ다/EF ./SF
587,둘째/NR 는/JX 여유/NNG 있/VV 은/ETM 마음__01/NNG (으)로/JKB 천천히/MAG 말__01/NNG 하/XSV 아야/EC 하/VX ᆫ다/EF ./SF
588,문화__01/NNG 적/XSN 이/VCP ᆫ/ETM 차이/NNG (으)로/JKB 보__01/VV 아야죠/EF ./SF
589,구수/XR 하/XSA ᆫ/ETM 우리/NP 문장__02/NNG (으)로/JKB 선보이/VV 고/EC 싶/VX 었/EP 다/EF ./SF
590,그/MM 대가__06/NNG (으)로/JKB 미국/NNP 의/JKG 앵커/NNG 들/XSN 은/JX 비싸/VA 다/EF ./SF
591,교주__06/NNG 는/JX 의연/XR 하/XSA ᆫ/ETM 자세__02/NNG (으)로/JKB 고함__01/NNG 을/JKO 지르__03/VV 었/EP 다/EF ./SF
592,그래두/MAJ 꼬마/NNG 강__01/NNG 이/JKS 댓금/NNG (으)로/JKB 주/VV ᆫ/ETM 거/NNB 이/VCP 오/EF ./SF ]/SS
593,김동원/NNP 은/JX </SS 한국/NNP 의/JKG 로렌스/NNP 올리비에/NNP >/SS (으)로/JKB 불리__04/VV ᆫ다/EF ./SF
594,피부__02/NNG 미용/NNG 을/JKO 집중__02/NNG 적/XSN (으)로/JKB 배우__01/VV 고/EC 싶/VX 습니다/EF ./SF
595,우리/NP 문화재/NNG 하나하나/NNG 를/JKO 생명체/NNG (으)로/JKB 대하__02/VV 자/EF ./SF
596,나/NP 는/JX 건성__01/NNG (으)로/JKB 고개__01/NNG 를/JKO 끄덕거리/VV 었/EP 다/EF ./SF
597,박/NNP 사장__15/NNG 은/JX 중남미/NNP 를/JKO 돌파구/NNG (으)로/JKB 삼__02/VV 았/EP 다/EF ./SF
598,내일/NNG 아침/NNG 에/JKB 는/JX 400/SN 원__01/NNB 을/JKO 품값/NNG (으)로/JKB 주/VV 리라/EF ./SF
599,순경__02/NNG 은/JX 흥미/NNG 없/VA 는/ETM 말투/NNG (으)로/JKB 말__01/NNG 하/XSV 았/EP 다/EF ./SF
600,사실/MAG 그/NP 는/JX 친구__02/NNG 들/XSN 사이__01/NNG 에서/JKB 동정__11/NNG (으)로/JKB 통하/VV 았/EP 다/EF ./SF
601,❷/SW 청바지/NNG 를/JKO 롱스커트/NNG (으)로/JKB 만들/VV ᆫ다/EF ./SF
602,그리고/MAJ 제정신/NNG (으)로/JKB 돌아오/VV 았/EP 다/EF ./SF
603,모쪼록/MAG 성공__01/NNG 적/XSN (으)로/JKB 잘/MAG 하/VV 아야/EC 하/VX ᆫ다/EF ./SF
604,홍수__02/NNG 가/JKS 나/VV 게끔/EC 의도__02/NNG 적/XSN (으)로/JKB 말__01/NNG 이/VCP 야/EF ./SF
605,허나/MAJ 기왕이면/MAG 우리말/NNG (으)로/JKB 하/VV 자/EF ./SF
606,그/NP 들/XSN 은/JX 우리/NP 를/JKO 돈__01/NNG (으)로/JKB 보__01/VV 지/EC 않/VX 는대/EF ./SF "/SS
607,그러나/MAJ 참말/NNG (으)로/JKB 이상__12/NNG 하/XSA ᆫ/ETM 일__01/NNG 이/JKS 생기/VV 었/EP 습니다/EF ./SF
