Number,Sentence
311,행시__88/NNG 회/NNB (으)로/JKB 내무부__02/NNG 재정__05/NNG 과장__07/NNG 국장__01/NNG 지내/VV 재정통/NNG
312,대학__01/NNG 수학__03/NNG 능력__02/NNG 시험__03/NNG 일/NNB 앞/NNG (으)로/JKB 다가오/VV
313,남자__02/NNG 대표/NNG 팀/NNG 일본/NNP 대__11/NNB (으)로/JKB 비기__01/VV
314,특수__02/NNG 호흡/NNG 운동__02/NNG 뒤__01/NNG 입/NNG (으)로/JKB 내쉬/VV
315,봄/NNG 그녀/NP 처음/NNG (으)로/JKB 건네/VV 말__01/NNG
316,월요일/NNG 앞/NNG (으)로/JKB 사흘/NNG 남/VV
317,이상__05/NNG (으)로/JKB 중계방송/NNG 마치__02/VV
318,처음/NNG (으)로/JKB 오빠/NNG 편지__02/NNG 오/VV
319,한마디/NNG (으)로/JKB 하/VV
320,그/NP 그해/NNG (으)로/JKB 결혼/NNG 하/VV
321,다__03/NNG 달라붙/VV 분__08/NNB 내/NNB (으)로/JKB 분장__05/NNG
322,마지막/NNG (으)로/JKB 가지/NNB 묻__03/VV
323,막/NNB 장__25/NNG (으)로/JKB 하/VV
324,마지막/NNG (으)로/JKB 우주__02/NNG 시간__04/NNG 화살__01/NNG 있/VV
325,저희/NP 믿음/NNG 하나/NR (으)로/JKB 살__01/VV
326,구체__02/NNG (으)로/JKB 얘기/NNG 하/VV
327,개인주의/NNG 극단__01/NNG (으)로/JKB 심화__04/NNG 이기주의/NNG 되__01/VV
328,일시__01/NNG (으)로/JKB 빠져나가/VV 것/NNB
329,앞/NNG (으)로/JKB 학교/NNG 생활/NNG 열심히/MAG 하/VV
330,앞/NNG (으)로/JKB 우리/NP 집__01/NNG 긷/VV
331,이내/MAG 자__03/NNB 깊이/NNG (으)로/JKB 들어가__01/VV
332,그날/NNG 이후__02/NNG (으)로/JKB 너/NP 드디어/MAG 가제트/NNP 되__01/VV
333,사람/NNG 주기__14/NNG (으)로/JKB 그렇/VA
334,풍수지리/NNG 과학/NNG (으)로/JKB 증명/NNG 수__02/NNB 없/VA
335,그래야/MAJ 조금/MAG 외향__01/NNG (으)로/JKB 되__01/VV
336,가공__01/NNG 과정__03/NNG 앞/NNG 기술__01/NNG (으)로/JKB 거들__01/VV
337,장유/NNP 끝/NNG (으)로/JKB 이렇/VA 말__01/NNG
338,다음__01/NNG (으)로/JKB 차이점/NNG 살펴보/VV
339,특히/MAG 우리/NP 지역__03/NNG 땅콩/NNG 전국/NNG (으)로/JKB 알아주/VV 때문/NNB
340,앞/NNG (으)로/JKB 자__01/VV 것/NNB
341,이상__05/NNG (으)로/JKB 칭찬/NNG 작전__01/NNG 가지/NNB 살펴보/VV
342,절대__05/NNG (으)로/JKB 부정__09/NNG 수__02/NNB 없/VA
343,끝/NNG (으)로/JKB 시민/NNG 사회__07/NNG 수입원/NNG 살펴보/VV 만__02/NNB
344,한마디/NNG (으)로/JKB 저/NP 찢어지/VV 사람/NNG
345,좀/MAG 더/MAG 구체__02/NNG (으)로/JKB 얘기/NNG 수__02/NNB 없/VA
346,청계천/NNP 복원__02/NNG 문제__06/NNG 마디__01/NNG (으)로/JKB 엄두/NNG 나/VV
347,무태동/NNP 사과__05/NNG 과수원/NNG 많/VA (으)로/JKB 유명__01/NNG
348,왜/MAG 상대__04/NNG (으)로/JKB 규정__04/NNG 안/MAG 되__01/VV
349,입학/NNG 후__07/NNG 처음/NNG (으)로/JKB 시험__03/NNG 보__01/VV
350,다음__01/NNG (으)로/JKB 인삼/NNG 있/VV
351,그/NP 필요/NNG 이상__05/NNG (으)로/JKB 말__01/NNG 힘__01/NNG 주/VV
352,사회__07/NNG (으)로/JKB 물의__02/NNG 빚/VV 연예인/NNG 물론/MAG 배꼽티/NNG
353,차/NNB (으)로/JKB 대리점/NNG 경로__03/NNG 있/VV
354,미국/NNP 승__12/NNG 패__01/NNB (으)로/JKB 승점/NNG 그치/VV
355,분량/NNG 자__x14/NNB 내외__01/NNG (으)로/JKB 하/VV
356,신장__06/NNG 정도__11/NNG (으)로/JKB 커지/VV 체중/NNG
357,크기/NNG (으)로/JKB 세계__03/NNG 최대/NNG 박물관/NNG 되__01/VV 것/NNB
358,바지__01/NNG 벌__02/NNB (으)로/JKB 세탁소/NNG 가/VV 번/NNB
359,하/VV 정도__11/NNG (으)로/JKB 감격/NNG
360,백만/NR 원__01/NNB (으)로/JKB 잡__01/VV
361,정/NNP 한마디/NNG (으)로/JKB 어렵/VA
362,그/NP 대중국/NNG 무역__02/NNG 전적__03/NNG (으)로/JKB 맡__01/VV
363,채란/NNP 삼/NR 남__02/NNG 일녀__01/NNG 중__04/NNB 장녀/NNG (으)로/JKB 태어나/VV
364,앞/NNG (으)로/JKB 그러/VV 것/NNB
365,분해/NNG 도__04/NNG 이상__05/NNG (으)로/JKB 높이/VV
366,강__88/NNG 강__88/NNG (으)로/JKB 넘기/VV
367,출장__01/NNG 제외__02/NNG 처음/NNG (으)로/JKB 하/VV 외박__01/NNG
368,그렇/VA 구체__02/NNG (으)로/JKB 무엇/NP
369,순자/NNP 인간__01/NNG 인식/NNG 기능__03/NNG 가지/NNB (으)로/JKB 나누/VV
370,변__09/NNG 일반__02/NNG (으)로/JKB 물건/NNG 가장자리/NNG 가리키__01/VV 말__01/NNG
371,처음/NNG (으)로/JKB 나/NP 순금이/NNP 두렵/VA
372,그리고/MAJ 생애/NNG 처음/NNG (으)로/JKB 상황__02/NNG 부딪치/VV
373,회/NNB 사후__01/NNG 박경완/NNP 볼넷/NNG (으)로/JKB 내보내/VV
374,고양이/NNG 다음__01/NNG (으)로/JKB 가/VV
375,앞/NNG (으)로/JKB 종종__04/MAG 실력__02/NNG 발휘/NNG 좀/MAG 하/VV
376,이것/NP 부분__01/NNG (으)로/JKB 옳/VA 생각__01/NNG
377,그것/NP 부분__01/NNG (으)로/JKB 매우/MAG 크/VA 효력/NNG 행사__02/NNG
378,그저/MAG 순간__03/NNG (으)로/JKB 튀어나오/VV 말__01/NNG
379,캉캉/NNG 춤__01/NNG 다음__01/NNG (으)로/JKB 고적대/NNG 나오/VV
380,개/NNB 전체__01/NNG 언제나/MAG 개/NNB (으)로/JKB 남/VV
381,단/MAJ 낱말__02/NNG (으)로/JKB 적/VV
382,궁극/NNG (으)로/JKB 무엇/NP 위하__01/VV
383,이동__03/NNG 통신사__04/NNG 대여섯/NR 개/NNB 정도__11/NNG (으)로/JKB 늘/VV
384,주어지/VV 문제__06/NNG 가능/NNG 구체__02/NNG (으)로/JKB 진술__02/NNG
385,안두희/NNP 지금__03/MAG 고령__02/NNG 나이__01/NNG (으)로/JKB 병상__01/NNG 눕__01/VV
386,변화/NNG 발전__01/NNG 사상__15/NNG 단적__02/NNG (으)로/JKB 드러내/VV 말__01/NNG
387,순간__03/NNG (으)로/JKB 아랫배/NNG 힘__01/NNG 들어가__01/VV
388,다음__01/NNG (으)로/JKB 많/VA 원인__02/NNG 폐__02/NNG 질환/NNG
389,나라/NNG 모두/MAG 화폐/NNG 단위__02/NNG (으)로/JKB 달러/NNG 쓰__03/VV
390,아이__01/NNG 사흘/NNG 밤낮/NNG (으)로/JKB 핏자국/NNG 쫓아다니/VV
391,실례__02/NNG 들__04/VV 구체__02/NNG (으)로/JKB 얘기/NNG
392,그렇/VA 오늘/NNG 밤__01/NNG (으)로/JKB
393,승부__03/NNG 백미__02/NNG (으)로/JKB 뒤지__01/VV 회/NNB 초__03/NNB 수비__05/NNG
394,그렇지만/MAJ 앞/NNG (으)로/JKB 많이/MAG 달라지/VV 것/NNB
395,이천/NR 원__01/NNB (으)로/JKB 하/VV
396,학자__01/NNG 거기/NP 설명/NNG 덧붙이/VV 가지/NNB (으)로/JKB 말__01/NNG
397,만약/NNG 과거__03/NNG (으)로/JKB 돌아가/VV 할머니/NNG 살해__01/NNG
398,대대적/NNG (으)로/JKB 미행__01/NNG 하/VV
399,앞/NNG (으)로/JKB 여러분/NP 거침없/VA 성장__01/NNG 기대__03/NNG
400,영/NR 점__10/NNG 오/NR 초__07/NNB 내/NNB (으)로/JKB 다녀오/VV
401,사람/NNG 가지/NNB 방법/NNG (으)로/JKB 서로/MAG 의사소통/NNG 하/VV
402,부자__08/NNG (으)로/JKB 자존심/NNG 채우__03/VV
403,자살__01/NNG 소동__02/NNG 끝__01/NNG (으)로/JKB 그/NP 신천리/NNP 시대__02/NNG 끝나/VV
404,아리스토텔레스/NNP 플롯/NNG 다시/MAG 가지/NNB 요소__04/NNG (으)로/JKB 이루__01/VV
405,순__88/NNG (으)로/JKB 나타나/VV
406,마디__01/NNG (으)로/JKB 농어촌/NNG 의료/NNG 보험/NNG 빛/NNG 좋/VA 개살구/NNG
407,의심__03/NNG 사람/NNG 다음__01/NNG 단계__03/NNG (으)로/JKB 넘어가__01/VV
408,환경오염/NNG 정부__08/NNG 힘__01/NNG (으)로/JKB 결코/MAG 바로/MAG 잡히__02/VV
409,다음__01/NNG (으)로/JKB 많/VA 것/NNB 기상__06/NNG 위성__06/NNG
410,김/NNP 주사__02/NNG 한마디/NNG (으)로/JKB 딱__02/MAG 자르__01/VV 거절__01/NNG
411,한마디/NNG (으)로/JKB 걱정/NNG 다/MAG 하/VV
412,정도__11/NNG (으)로/JKB 커지/VV
413,증상__01/NNG 대체__02/NNG (으)로/JKB 이렇/VA
414,앞/NNG (으)로/JKB 정도__11/NNG 더/MAG 떨어지/VV 것/NNB
415,농사일/NNG 입춘/NNG 기준/NNG (으)로/JKB 하/VV 결정__01/NNG
416,당신/NP 근본/NNG (으)로/JKB 필터링/NNG 바라/VV
417,선생__01/NNG 우리/NP 인간__01/NNG (으)로/JKB 대화__06/NNG 하/VV
418,앞/NNG (으)로/JKB 개월/NNB 동안__01/NNG 전화__07/NNG 하/VV
419,하/VV 정도__11/NNG (으)로/JKB 그/NP 높이/MAG 평가__03/NNG
420,그날/NNG (으)로/JKB 문화제/NNG 날짜__01/NNG 정하__03/VV 것/NNB
421,우리/NP 마지막/NNG (으)로/JKB 서로__01/NNG 생각__01/NNG 묻__03/VV
422,말__01/NNG (으)로/JKB 산동네/NNG 살__01/VV
423,우선/MAG 집수리/NNG 대대적/NNG (으)로/JKB 하/VV
424,나/NP 처음/NNG (으)로/JKB 바뀌/VV 주인__01/NNG
425,날__01/NNG 이후__02/NNG (으)로/JKB 나/NP 다시/MAG 의욕/NNG 되찾/VV
426,아르헨티나/NNP 처음/NNG (으)로/JKB 한국/NNP 화가__03/NNG 전시회/NNG 열리__02/VV
427,년__02/NNB 슈르츠/NNP 광화학/NNG 실험/NNG 중__04/NNB 처음/NNG (으)로/JKB 만들/VV
428,볼리비아/NNP 남미/NNP 베네수엘라/NNP 다음__01/NNG (으)로/JKB 천연가스/NNG 매장량/NNG 많/VA
429,둘째/NR (으)로/JKB 옷/NNG 반드시/MAG 남녀/NNG 구별__02/NNG 있/VV
430,형태/NNG 여섯/NR 몫/NNG (으)로/JKB 나누/VV
431,처음/NNG (으)로/JKB 돌아다보/VV 운전__02/NNG 군인/NNG 검둥이/NNG
432,선정__07/NNG 주제__04/NNG 내용__02/NNG 구체__02/NNG (으)로/JKB 알아보/VV
433,학문__02/NNG 활동__02/NNG 창조__03/NNG 전제__08/NNG 조건__02/NNG (으)로/JKB 하/VV
434,출근/NNG 대로/NNB 관사__04/NNG (으)로/JKB 오/VV
435,잠깐/MAG 년도/NNB (으)로/JKB 돌아가/VV
436,직구/NNG 변화구/NNG (으)로/JKB 섞/VV
437,판매원__02/NNG 눈살__01/NNG 순간__03/NNG (으)로/JKB 찌푸리/VV
438,또/MAJ 그/NP 행동/NNG 결정__01/NNG (으)로/JKB 달라지/VV
439,영화__01/NNG 거의/MAG 어디/NP 돌아오/VV 것/NNB (으)로/JKB 시작__01/NNG
440,셋째/NR (으)로/JKB 부부간/NNG 폭력/NNG 관하__02/VV 문제__06/NNG
441,다음__01/NNG (으)로/JKB 놀부/NNP 박__05/NNG 보__01/VV
442,기존/NNG 자료__03/NNG (으)로/JKB 공략__01/NNG 실패__02/NNG 쉽/VA
443,나/NP 당장__02/NNG 바빌론/NNP (으)로/JKB 달려가/VV
444,아버지/NNG 어머니/NNG 건너다보/VV 처음/NNG (으)로/JKB 참견/NNG
445,앞/NNG (으)로/JKB 주의__07/NNG 기생충/NNG 살__01/VV
446,끝/NNG (으)로/JKB 일__01/NNG 잘/MAG 만들/VV
447,일반__02/NNG (으)로/JKB 많/VA 입자__02/NNG 영원히/MAG 존재/NNG
448,그/NP 목소리/NNG 필요/NNG 이상__05/NNG (으)로/JKB 크/VA
449,육체__03/NNG (으)로/JKB 어른/NNG 되__01/VV 증거/NNG
450,선생__01/NNG 동네/NNG (으)로/JKB 분__01/NNB 나뉘/VV
451,여자__02/NNG 앞/NNG (으)로/JKB 내/NP 떠맡/VV 작정__01/NNG
452,앞/NNG (으)로/JKB 민수/NNP 잘/MAG 보살피/VV 거/NNB
453,앞/NNG (으)로/JKB 영원히/MAG 그러/VV 것/NNB
454,사랑__01/NNG 근본/NNG (으)로/JKB 다르/VA
455,논리/NNG (으)로/JKB 대목__01/NNG 이해__06/NNG 극히/MAG 쉽/VA
456,로마/NNP 도착__01/NNG 일/NNB (으)로/JKB 잡히__02/VV
457,이번__01/NNG 사건__01/NNG 계기__04/NNG (으)로/JKB 만나/VV
458,다음__01/NNG (으)로/JKB 또/MAJ 가지/NNB 파뷔에/NNP 관하__02/VV 이야기/NNG 도막/NNG
459,길이/NNG (으)로/JKB 자르__01/VV 가장자리/NNG 정리__09/NNG
460,과거__03/NNG 그림__01/NNG 근본/NNG (으)로/JKB 느낌/NNG 주/VV
461,어쨌든/MAG 전쟁/NNG 러시아/NNP 한판승/NNG (으)로/JKB 결판나/VV
462,편지__02/NNG 돈__01/NNG 오천원/NNG 안/MAG 주/VV
463,동시__02/NNG 이제/MAG 앞/NNG (으)로/JKB 닥쳐오/VV 현실__02/NNG
464,나/NP 개인__02/NNG (으)로/JKB 성생활/NNG 하/VV
465,때문/NNB 글/NNG 책임/NNG 전적__03/NNG (으)로/JKB 나/NP 있/VV
466,회의__04/NNG 원칙/NNG (으)로/JKB 오후__02/NNG 시/NNB 열__02/VV
467,이것/NP 끝/NNG (으)로/JKB 뉴스/NNG 나오/VV
468,지금__03/NNG 논어/NNP 모두/MAG 편__09/NNB (으)로/JKB 되__01/VV
469,오늘/MAG 가정__06/NNG 방문__03/NNG 내일/NNG (으)로/JKB 미루/VV
470,배설__01/NNG 근본/NNG (으)로/JKB 의미/NNG 다르/VA
471,후__08/NNG (으)로/JKB 년__02/NNB 흐르__01/VV
472,앞/NNG (으)로/JKB 언론/NNG 개혁/NNG 기대__03/NNG 어렵/VA
473,오늘/NNG 나/NP 천/NR 원__01/NNB (으)로/JKB 복__13/NNG 받__01/VV
474,예정__02/NNG 내일/NNG 출발/NNG (으)로/JKB 되__01/VV
475,달/NNB 다시/MAG 달/NNB (으)로/JKB 줄어들/VV
476,그리고/MAJ 날__01/NNG 밤__01/NNG 안__01/NNG (으)로/JKB 일__01/NNG 끝내/VV
477,한마디/NNG (으)로/JKB 인기__01/NNG 있/VV 때문/NNB
478,치즈/NNG 피클/NNG 소시지/NNG 길이/NNG (으)로/JKB 채__06/NNG 썰__01/VV
479,김장/NNG 김치/NNG 대량__01/NNG (으)로/JKB 담그/VV 행사__01/NNG
480,당시__02/NNG 그것/NP (으)로/JKB 충분히/MAG 통하/VV
481,그것/NP (으)로/JKB 벅차/VA 정도__11/NNG
482,의견__01/NNG 조사__30/NNG 또/MAJ 구조__08/NNG (으)로/JKB 공정__02/NNG 어렵/VA
483,앞/NNG (으)로/JKB 할머님/NNG 잘/MAG 돌보/VV
484,다음__01/NNG (으)로/JKB 능력__02/NNG 따지__01/VV
485,일반__02/NNG (으)로/JKB 설득/NNG 안/MAG 되__01/VV 이유__04/NNG 무엇/NP
486,구럭/NNG (으)로/JKB 하나/NR 가득/MAG 되/NNB 가량__x06/NNG 되__01/VV
487,셋째/NR (으)로/JKB 시__06/NNG 의회__02/NNG 중심__01/NNG 제도__01/NNG 있/VV
488,순간__03/NNG 눈__01/NNG 깜빡/MAG 한번/NNG (으)로/JKB 호흡/NNG 맞__01/VV
489,이제/MAG 월요일/NNG 처음/NNG (으)로/JKB 결근/NNG 되__01/VV
490,그러나/MAJ 앞/NNG (으)로/JKB 달라지/VV
491,넷째/NR (으)로/JKB 스트레스/NNG 원인__02/NNG 되__01/VV
492,한마디/NNG (으)로/JKB 그/NP 기분__01/NNG 몹시/MAG 더럽/VA
493,마지막/NNG (으)로/JKB 롱만/NNP 묻__03/VV
494,앞/NNG (으)로/JKB 하/VV 과제__04/NNG 더욱/MAG 중요__02/NNG
495,집행부/NNG 위원/NNG 임기__01/NNG 년__02/NNB (으)로/JKB 하/VV
496,몸__01/NNG 머리__01/NNG 자루__02/NNG 부분__01/NNG (으)로/JKB 되__01/VV
497,진화__05/NNG 법칙/NNG 하/VV 것/NNB
498,그러나/MAJ 뜻/NNG 밖/NNG 노래__01/NNG 절__08/NNG (으)로/JKB 끝나/VV
499,마지막/NNG (으)로/JKB 보이__02/VV
500,그러나/MAJ 그것/NP (으)로/JKB 끝나/VV
501,정도__11/NNG 신장__06/NNG 정도__11/NNG (으)로/JKB 자라__01/VV
502,출산__02/NNG 과정__03/NNG 분만/NNG 과정__03/NNG 시기__04/NNG (으)로/JKB 나누/VV
503,수기__02/NNG 원칙/NNG (으)로/JKB 본인/NNG 직접/MAG 쓰/VV
504,줄__01/NNG (으)로/JKB 나란히/MAG 서/VV
505,타율__02/NNG (으)로/JKB 떨어지/VV
506,말__01/NNG 반값/NNG (으)로/JKB 떨어지/VV
507,앞/NNG (으)로/JKB 나오/VV
508,대표작/NNG (으)로/JKB 나무/NNP 우물가/NNP 등/NNB 있/VV
509,우리/NP 사랑__01/NNG 장난/NNG 그것/NP (으)로/JKB 끝나/VV 것/NNB
510,인류__01/NNG 모권/NNG 시대__02/NNG (으)로/JKB 접어들/VV
511,당근/NNG 길이/NNG (으)로/JKB 썰__01/VV
512,다음__01/NNG (으)로/JKB 통합/NNG 치료/NNG 것/NNB 있/VV
513,교과서/NNG 개/NNB 장__25/NNG (으)로/JKB 나누/VV
514,숫적/NNG (으)로/JKB 벌써/MAG 게임/NNG 안/MAG 되__01/VV
515,오연수/NNP 분위기/NNG 정도__11/NNG (으)로/JKB 맑/VA
516,원효/NNP 길__01/NNG (으)로/JKB 발걸음/NNG 돌리__04/VV
517,내/NP 마지막/NNG (으)로/JKB 있/VV 장소__05/NNG 주방__05/NNG
518,교문서관/NNP 건물__03/NNG 국내__02/NNG 최초/NNG (으)로/JKB 엘리베이터/NNG 갖추/VV 초__03/NNB 현대식/NNG 건물__03/NNG
519,우선__07/NNG 경제__04/NNG 협동/NNG 사업__04/NNG (으)로/JKB 가지/NNB 일__01/NNG 잡__01/VV
520,실험/NNG 원칙/NNG (으)로/JKB 진공관/NNG 속__01/NNG 이루어지/VV 것/NNB
521,평균/NNG 옥타브/NNG 개/NNB 반음/NNG (으)로/JKB 나누/VV 조율법/NNG
522,단/MAJ 최종/NNG (으)로/JKB 기술__01/NNG 배우__01/VV 별무/NNG 효과__01/NNG
523,계획__01/NNG (으)로/JKB 훔치__02/VV 것/NNB 절대/MAG
524,일/NNB 사람/NNG 나이__01/NNG (으)로/JKB 치__10/VV 아홉/NR 살/NNB
525,처음/NNG (으)로/JKB 받__01/VV 신인__07/NNG 연기__10/NNG 상__25/NNG
526,해군__01/NNG 교전__01/NNG 규칙__02/NNG 단계__03/NNG (으)로/JKB 되__01/VV 우선/MAG
527,소리__01/NNG 신호__01/NNG (으)로/JKB 모두/MAG 웃/VV
528,굴뚝/NNG 날씨__01/NNG 갑자기/MAG 초겨울/NNG (으)로/JKB 접어들/VV
529,순간__03/NNG (으)로/JKB 당황/NNG 수__02/NNB 없/VA
530,나/NP 앞/NNG (으)로/JKB 일__01/NNG 시키/VV
531,끝/NNG (으)로/JKB 조연현/NNP 한국현대문학사/NNP 있/VV
532,세계__02/NNG 무역량/NNG 분__x15/NNB (으)로/JKB 줄/VV
533,장자/NNP 처음/NNG (으)로/JKB 돌아가/VV 생각__01/NNG
534,이것/NP (으)로/JKB 혼례/NNG 의식__04/NNG 끝나/VV 셈/NNB
535,당근/NNG 너비/NNG 길이/NNG (으)로/JKB 썰__01/VV
536,고려대/NNP 국어/NNG 외국어/NNG 면접/NNG (으)로/JKB 뽑/VV
537,그리스/NNP 시대__02/NNG (으)로/JKB 돌아가/VV
538,구체__02/NNG (으)로/JKB 나/NP 존재/NNG 되__01/VV 것/NNB
539,부칠/NNP 그만/MAG 고개__01/NNG 구십/NR 도/NNB (으)로/JKB 수그리/VV
540,전체__01/NNG (으)로/JKB 얼마나/MAG 걷히__03/VV
541,그런데/MAJ 지금__03/NNG 종__09/NNG (으)로/JKB 늘/VV
542,문항/NNG 개/NNB (으)로/JKB 내용__02/NNG 보__01/VV
543,그리고/MAJ 전부__05/NNG 향하/VV 마지막/NNG (으)로/JKB 말__01/NNG
544,(으)로/JKB 나타나/VV
545,밤__01/NNG 개인__02/NNG (으)로/JKB 체력/NNG 훈련/NNG 많이/MAG 하/VV
546,그러나/MAJ 본질__02/NNG (으)로/JKB 질투/NNG 사랑__01/NNG 낳__01/VV
547,세계__02/NNG (으)로/JKB 유래__02/NNG 드물/VA 현상__04/NNG
548,업체/NNG 교대__01/NNG (으)로/JKB 휴가__01/NNG 떠나/VV
549,그놈/NP 겉/NNG (으)로/JKB 보__01/VV
550,일반__02/NNG (으)로/JKB 군대__03/NNG 병력/NNG 편제__03/NNG 주로/MAG 가리키__01/VV
551,그것/NP 여학생/NNG 압도__02/NNG (으)로/JKB 많/VA
552,보다/MAG 직접/NNG (으)로/JKB 말__01/NNG 적__03/NNB 있/VV
553,결정__01/NNG (으)로/JKB 그렇/VA
554,유학__06/NNG 중심__01/NNG (으)로/JKB 다루__01/VV 것/NNB 인간__01/NNG 문제__06/NNG
555,물품/NNG 중국/NNP 음식/NNG 필수__02/NNG (으)로/JKB 들어가__01/VV 숙주나물/NNG
556,예상__02/NNG 도/NNB (으)로/JKB 빗나가/VV
557,앞/NNG (으)로/JKB 결혼/NNG 생각__01/NNG 없/VA
558,그날/NNG (으)로/JKB 되돌아가/VV
559,외/NNB 전적__03/NNG (으)로/JKB 구/NNP 대표/NNG 전권__03/NNG 맡기/VV
560,김근수/NNP 의원__05/NNG 잇__01/VV 번/NNB (으)로/JKB 내부__04/NNG 승진__03/NNG
561,그/NP 생각__01/NNG 전적__03/NNG (으)로/JKB 맞__01/VV
562,가정__06/NNG 경제__04/NNG 형편__01/NNG 곤란/NNG 어렵/VA (으)로/JKB
563,인간__01/NNG 이중__03/NNG (으)로/JKB 병__04/NNG 들__01/VV
564,갯벌/NNG 매립/NNG 고려/NNP 시대__02/NNG 부분__01/NNG (으)로/JKB 이루어지/VV
565,움직임/NNG 대한건축학회/NNP 중심__01/NNG (으)로/JKB 이루어지/VV
566,늦/VA 달__05/NNG 안__01/NNG (으)로/JKB
567,그날/NNG (으)로/JKB 쇠고랑/NNG 차__03/VV
568,자재__03/NNG 고급__02/NNG (으)로/JKB 쓰__03/VV
569,줄어들/VV 전체__01/NNG (으)로/JKB
570,이번__01/NNG 이야기/NNG 중심__01/NNG (으)로/JKB 모으/VV
571,인위__02/NNG 자연__01/NNG 선__14/NNG 본질__02/NNG (으)로/JKB 다르/VA
572,호흡/NNG 단위__02/NNG (으)로/JKB 하/VV 음악__01/NNG
573,부모__01/NNG 당대__02/NNG (으)로/JKB 끝나/VV 인연__03/NNG 얼마나/MAG
574,관광__02/NNG 도시__03/NNG 되__01/VV 일반__02/NNG (으)로/JKB
575,당숙/NNG 어깨뼈/NNG 갈비뼈/NNG 목뼈/NNG 차례__01/NNG (으)로/JKB 찾아내/VV
576,하지만/MAJ 전야제/NNG 일자__05/NNG 언제/NP (으)로/JKB 정하__03/VV
577,여름__01/NNG 휴가철/NNG 보름__01/NNG 앞/NNG (으)로/JKB 다가오/VV
578,최초/NNG (으)로/JKB 만들/VV 질량수/NNG 반감기/NNG
579,끝/NNG (으)로/JKB 박근혜/NNP 씨/NNB 어떻/VA 생각__01/NNG
580,공터/NNG 끄트머리/NNG 길__01/NNG 갈래/NNG (으)로/JKB 뻗치/VV
581,오늘/NNG 저녁/NNG (으)로/JKB 떠나/VV
582,앞/NNG (으)로/JKB 일__01/NNG 있/VV
583,그녀/NP 생각__01/NNG 밖/NNG (으)로/JKB 좋아하/VV
584,왜냐하면/MAJ 현대인/NNG 야성__01/NNG 극도__01/NNG (으)로/JKB 싫어하/VV 때문/NNB
585,그리고/MAJ 그것/NP 역설__02/NNG (으)로/JKB 현실주의/NNG 면__05/NNG 이루__01/VV
586,이상__05/NNG 여섯/NR 가지/NNB (으)로/JKB 수필__04/NNG 특성__01/NNG 살펴보/VV
587,결론__02/NNG (으)로/JKB 어울리/VV
588,그리고/MAJ 차례__01/NNG (으)로/JKB 그/NP 되돌리/VV
589,단/MAJ 사실__04/NNG 쓰__01/VV 것/NNB
590,이것/NP (으)로/JKB 일__01/NNG 다/MAG 끝나/VV
591,한편/NNG (으)로/JKB 심정__01/NNG 들__01/VV
592,마찬가지/NNG (으)로/JKB 우주__02/NNG 탄생/NNG 원인__02/NNG 묻__03/VV 것/NNB
593,치핵/NNG 다음__01/NNG 같/VA 경과__04/NNG (으)로/JKB 진행__02/NNG
